rank,name,position,team,adp,high,low,stdev,bye,source
69,DJ Moore,WR,BUF,68.5,41,89,10.6,7,ffc
70,Courtland Sutton,WR,DEN,69.1,48,87,8.3,10,ffc
71,Jaylen Warren,RB,PIT,70.5,55,84,7.6,9,ffc
72,Rhamondre Stevenson,RB,NE,71.3,58,83,7.2,11,ffc
73,Parker Washington,WR,JAX,74.1,58,92,8.2,7,ffc
74,Jalen Hurts,QB,PHI,74.7,51,104,12.0,10,ffc
75,Jayden Daniels,QB,WAS,74.9,47,105,10.4,7,ffc
76,Rico Dowdle,RB,PIT,77.8,67,103,8.0,9,ffc
77,Brian Thomas Jr.,WR,JAX,77.8,58,93,7.5,7,ffc
78,Jordyn Tyson,WR,NO,78.7,63,94,9.3,8,ffc
79,Michael Pittman Jr.,WR,PIT,78.8,58,94,7.7,9,ffc
80,Sam LaPorta,TE,DET,80.9,53,138,14.2,6,ffc
81,Brock Purdy,QB,SF,82.0,70,118,13.8,8,ffc
82,Chuba Hubbard,RB,CAR,82.0,51,117,11.7,5,ffc
83,Harold Fannin Jr.,TE,CLE,83.4,66,100,7.7,11,ffc
84,J.K. Dobbins,RB,DEN,84.0,64,109,7.6,10,ffc
85,Chris Godwin Jr.,WR,TB,85.2,66,120,7.4,10,ffc
86,Trevor Lawrence,QB,JAX,85.7,59,117,13.1,7,ffc
87,Jakobi Meyers,WR,JAX,87.4,68,105,12.6,7,ffc
88,Makai Lemon,WR,PHI,87.5,68,111,10.4,10,ffc
89,Michael Wilson,WR,ARI,88.0,68,100,7.6,14,ffc
90,Tucker Kraft,TE,GB,89.1,55,143,19.2,11,ffc
91,Jordan Addison,WR,MIN,89.1,68,106,8.0,6,ffc
92,Justin Herbert,QB,LAC,89.5,66,125,14.1,7,ffc
93,Jayden Reed,WR,GB,90.5,77,104,7.3,11,ffc
94,Kyle Pitts Sr.,TE,ATL,93.1,61,149,18.1,11,ffc
95,Caleb Williams,QB,CHI,93.2,55,124,15.3,10,ffc
96,Kyle Monangai,RB,CHI,93.7,67,114,10.3,10,ffc
97,Seattle Defense,DEF,SEA,94.8,56,113,14.6,11,ffc
98,Matthew Stafford,QB,LAR,96.5,69,125,13.2,11,ffc
99,Quentin Johnston,WR,LAC,96.6,73,115,9.9,7,ffc
100,Ricky Pearsall,WR,SF,97.0,78,119,8.6,8,ffc
101,Wan'Dale Robinson,WR,TEN,97.1,62,119,16.7,9,ffc
102,Xavier Worthy,WR,KC,97.8,79,116,8.6,5,ffc
103,Romeo Doubs,WR,NE,97.8,84,121,9.2,11,ffc
104,Josh Downs,WR,IND,99.9,71,113,10.7,13,ffc
105,Kenny Gainwell,RB,TB,100.0,76,120,9.8,10,ffc
106,Denver Defense,DEF,DEN,101.7,65,117,13.9,10,ffc
107,Aaron Jones Sr.,RB,MIN,102.1,67,130,13.3,6,ffc
108,Patrick Mahomes,QB,KC,103.0,66,135,15.5,5,ffc
109,Blake Corum,RB,LAR,108.1,70,144,14.5,11,ffc
110,Khalil Shakir,WR,BUF,108.5,90,122,8.6,7,ffc
111,Jared Goff,QB,DET,109.0,81,127,10.6,6,ffc
112,Travis Kelce,TE,KC,109.0,54,148,21.0,5,ffc
113,Houston Defense,DEF,HOU,109.4,75,125,13.1,8,ffc
114,Jordan Mason,RB,MIN,110.2,76,139,16.1,6,ffc
115,Matthew Golden,WR,GB,110.5,91,125,7.7,11,ffc
116,RJ Harvey,RB,DEN,111.4,79,135,12.2,10,ffc
117,Rachaad White,RB,WAS,112.0,87,138,11.7,7,ffc
118,George Kittle,TE,SF,114.0,44,168,26.9,8,ffc
119,Jaxson Dart,QB,NYG,114.0,78,137,15.2,8,ffc
120,Jayden Higgins,WR,HOU,114.8,79,145,16.1,8,ffc
121,Bo Nix,QB,DEN,116.5,87,138,12.3,10,ffc
122,KC Concepcion,WR,CLE,116.6,92,148,12.0,11,ffc
123,LA Rams Defense,DEF,LAR,116.7,82,177,19.3,11,ffc
124,Jacory Croskey-Merritt,RB,WAS,119.9,83,145,14.9,7,ffc
125,Rashid Shaheed,WR,SEA,120.6,88,149,12.4,11,ffc
126,Jalen Coker,WR,CAR,120.9,110,145,7.4,5,ffc
127,Jonathon Brooks,RB,CAR,125.2,82,155,16.3,5,ffc
128,Theo Wease Jr.,WR,MIA,127.6,123,131,3.0,6,ffc
129,Tre Tucker,WR,LV,128.0,81,146,17.7,13,ffc
130,Mark Andrews,TE,BAL,128.2,103,173,16.5,13,ffc
131,Jake Ferguson,TE,DAL,128.7,77,166,19.9,14,ffc
132,New England Defense,DEF,NE,129.4,103,171,20.9,11,ffc
133,Jacksonville Defense,DEF,JAX,129.9,103,166,16.6,7,ffc
134,Minnesota Defense,DEF,MIN,130.5,103,175,15.7,6,ffc
135,Dallas Goedert,TE,PHI,130.8,93,170,18.2,10,ffc
136,Philadelphia Defense,DEF,PHI,132.9,108,170,12.8,10,ffc
137,Brandon Aubrey,PK,DAL,133.6,76,172,22.0,14,ffc
138,Tyjae Spears,RB,TEN,134.2,120,159,10.3,9,ffc
139,Jake Bates,PK,DET,134.3,113,164,20.4,6,ffc
140,Jordan Love,QB,GB,134.8,101,170,12.9,11,ffc
141,Baker Mayfield,QB,TB,135.1,114,147,7.8,10,ffc
142,Jalen McMillan,WR,TB,135.4,124,146,6.5,10,ffc
143,Denzel Boston,WR,CLE,136.3,123,178,11.7,11,ffc
144,Kyler Murray,QB,MIN,136.9,97,177,17.6,6,ffc
145,Detroit Defense,DEF,DET,137.1,111,180,21.1,6,ffc
146,Chris Rodriguez Jr.,RB,JAX,137.6,99,197,22.5,7,ffc
147,Jauan Jennings,WR,MIN,138.4,127,154,7.5,6,ffc
148,Calvin Ridley,WR,TEN,138.9,118,173,19.8,9,ffc
149,Jalen Nailor,WR,LV,139.1,114,150,10.3,13,ffc
150,Tyler Shough,QB,NO,140.6,124,154,10.0,8,ffc
151,Omar Cooper Jr.,WR,NYJ,140.9,118,178,12.6,13,ffc
152,Rashod Bateman,WR,BAL,141.1,99,176,24.7,13,ffc
153,Isaiah Likely,TE,NYG,141.3,92,177,18.6,8,ffc
154,Cameron Dicker,PK,LAC,141.5,110,160,19.4,7,ffc
155,Jason Myers,PK,SEA,141.9,90,182,25.4,11,ffc
156,Jerry Jeudy,WR,CLE,141.9,116,166,11.6,11,ffc
157,Hunter Henry,TE,NE,146.3,96,196,28.0,11,ffc
158,Isiah Pacheco,RB,DET,146.4,103,174,16.7,6,ffc
159,Ka'imi Fairbairn,PK,HOU,146.5,107,161,20.6,8,ffc
160,Tyler Loop,PK,BAL,146.5,140,176,8.0,13,ffc
161,Dalton Kincaid,TE,BUF,147.4,94,173,20.3,7,ffc
162,Harrison Mevis,PK,LAR,147.6,134,161,12.8,11,ffc
163,Adonai Mitchell,WR,NYJ,147.6,128,180,16.2,13,ffc
164,Brenton Strange,TE,JAX,147.8,114,178,17.9,7,ffc
165,Pittsburgh Defense,DEF,PIT,148.9,109,178,15.9,9,ffc
166,Brian Robinson Jr.,RB,ATL,149.7,119,177,24.4,11,ffc
167,C.J. Stroud,QB,HOU,150.4,135,162,9.9,8,ffc
168,Tyrone Tracy Jr.,RB,NYG,151.3,112,178,16.6,8,ffc
169,Alvin Kamara,RB,NO,151.7,83,197,26.2,8,ffc
170,LA Chargers Defense,DEF,LAC,151.8,115,178,14.2,7,ffc
171,Dallas Defense,DEF,DAL,153.2,141,169,9.6,14,ffc
172,Cooper Kupp,WR,SEA,153.8,130,175,14.9,11,ffc
173,Kayshon Boutte,WR,NE,154.0,125,184,24.0,11,ffc
174,Eddy Piñeiro,PK,SF,154.7,115,175,18.7,8,ffc
175,Buffalo Defense,DEF,BUF,155.3,124,187,16.2,7,ffc
176,Cairo Santos,PK,CHI,155.4,136,188,21.0,10,ffc
177,Woody Marks,RB,HOU,155.4,122,174,14.9,8,ffc
178,Cam Little,PK,JAX,156.1,115,180,15.5,7,ffc
179,Zach Charbonnet,RB,SEA,156.2,130,196,20.6,11,ffc
180,Tank Dell,WR,HOU,156.6,113,175,16.6,8,ffc
181,Sam Darnold,QB,SEA,157.2,129,178,15.0,11,ffc
182,Chase McLaughlin,PK,TB,158.0,119,180,19.2,10,ffc
183,Evan McPherson,PK,CIN,158.2,65,204,39.2,6,ffc
184,Antonio Williams,WR,WAS,159.7,142,173,12.7,7,ffc
185,Kansas City Defense,DEF,KC,160.3,141,179,13.6,5,ffc
186,Travis Hunter,WR,JAX,161.7,147,179,11.0,7,ffc
187,Baltimore Defense,DEF,BAL,163.1,136,206,12.7,13,ffc
188,Atlanta Defense,DEF,ATL,163.4,103,209,30.2,11,ffc
189,Isaac TeSlaa,WR,DET,163.5,131,180,14.3,6,ffc
190,Malik Washington,WR,MIA,164.2,151,178,10.8,6,ffc
191,Malik Willis,QB,MIA,166.1,113,202,21.8,6,ffc
192,Harrison Butker,PK,KC,166.8,116,202,21.9,5,ffc
193,Keaton Mitchell,RB,LAC,166.9,133,200,24.0,7,ffc
194,Chris Boswell,PK,PIT,171.5,139,207,20.0,9,ffc
195,Wil Lutz,PK,DEN,172.1,171,177,2.2,10,ffc
196,Daniel Jones,QB,IND,172.5,140,197,17.6,13,ffc
197,New Orleans Defense,DEF,NO,174.3,156,178,9.0,8,ffc
198,NY Jets Defense,DEF,NYJ,174.8,174,178,1.8,13,ffc
199,Tyler Allgeier,RB,ARI,178.3,141,201,19.0,14,ffc
200,T.J. Hockenson,TE,MIN,184.2,163,196,14.8,6,ffc
201,Chig Okonkwo,TE,WAS,185.4,178,197,7.1,7,ffc
202,NY Giants Defense,DEF,NYG,186.2,143,210,25.4,8,ffc
203,Christian Kirk,WR,SF,194.7,174,197,7.7,8,ffc
1,Bijan Robinson,RB,ATL,1.33,1,2,0.47,11,fantasypros
2,Jahmyr Gibbs,RB,DET,1.67,1,2,0.47,6,fantasypros
3,Ja'Marr Chase,WR,CIN,3.0,3,3,0.00,6,fantasypros
4,Puka Nacua,WR,LAR,4.0,4,4,0.00,11,fantasypros
5,Christian McCaffrey,RB,SF,5.0,5,5,0.00,8,fantasypros
6,Jaxon Smith-Njigba,WR,SEA,6.33,6,7,0.47,11,fantasypros
7,Jonathan Taylor,RB,IND,6.67,6,7,0.47,13,fantasypros
8,Amon-Ra St. Brown,WR,DET,8.0,8,8,0.00,6,fantasypros
9,James Cook III,RB,BUF,9.67,9,10,0.47,7,fantasypros
10,Ashton Jeanty,RB,LV,11.0,9,12,1.41,13,fantasypros
