rank,name,position,team,adp,high,low,stdev,bye,source
103,Romeo Doubs,WR,NE,98.5,84,121,9.4,11,ffc
104,Denver Defense,DEF,DEN,101.2,75,117,11.5,10,ffc
105,Aaron Jones Sr.,RB,MIN,101.4,82,130,11.8,6,ffc
106,Josh Downs,WR,IND,101.5,74,113,10.5,13,ffc
107,Kenny Gainwell,RB,TB,101.7,76,121,10.8,10,ffc
108,Patrick Mahomes,QB,KC,102.0,66,135,15.7,5,ffc
109,RJ Harvey,RB,DEN,106.1,77,131,15.3,10,ffc
110,Khalil Shakir,WR,BUF,107.0,90,122,8.4,7,ffc
111,Jared Goff,QB,DET,108.3,80,127,10.6,6,ffc
112,Rachaad White,RB,WAS,109.1,87,138,12.0,7,ffc
113,Matthew Golden,WR,GB,110.5,91,125,7.5,11,ffc
114,Houston Defense,DEF,HOU,110.7,87,125,8.7,8,ffc
115,Travis Kelce,TE,KC,110.7,60,148,19.5,5,ffc
116,Blake Corum,RB,LAR,110.7,72,149,14.7,11,ffc
117,Jaxson Dart,QB,NYG,112.5,78,137,14.8,8,ffc
118,Jordan Mason,RB,MIN,114.5,76,145,16.1,6,ffc
119,George Kittle,TE,SF,117.0,52,168,24.9,8,ffc
120,Jacory Croskey-Merritt,RB,WAS,118.6,83,145,14.8,7,ffc
121,Rashid Shaheed,WR,SEA,118.8,84,149,13.3,11,ffc
122,Bo Nix,QB,DEN,119.7,90,140,11.7,10,ffc
123,KC Concepcion,WR,CLE,120.9,92,148,11.5,11,ffc
124,Jayden Higgins,WR,HOU,121.7,98,145,15.6,8,ffc
125,Jalen Coker,WR,CAR,122.5,112,145,6.4,5,ffc
126,LA Rams Defense,DEF,LAR,123.9,82,177,21.6,11,ffc
127,Jonathon Brooks,RB,CAR,124.4,81,155,16.4,5,ffc
128,Theo Wease Jr.,WR,MIA,126.1,123,131,2.9,6,ffc
129,Minnesota Defense,DEF,MIN,128.1,103,175,16.3,6,ffc
130,Tre Tucker,WR,LV,128.2,79,146,18.8,13,ffc
131,Jacksonville Defense,DEF,JAX,128.8,103,166,16.4,7,ffc
132,Jake Bates,PK,DET,130.1,113,163,16.5,6,ffc
133,Mark Andrews,TE,BAL,130.2,103,173,16.8,13,ffc
134,Jason Myers,PK,SEA,131.3,65,182,31.4,11,ffc
135,New England Defense,DEF,NE,131.7,103,171,19.0,11,ffc
136,Tyjae Spears,RB,TEN,131.7,110,159,13.2,9,ffc
137,Dallas Goedert,TE,PHI,132.0,93,170,19.2,10,ffc
138,Brandon Aubrey,PK,DAL,132.0,71,172,23.4,14,ffc
139,Calvin Ridley,WR,TEN,132.2,116,173,20.2,9,ffc
140,Rashod Bateman,WR,BAL,132.7,99,171,21.2,13,ffc
141,Detroit Defense,DEF,DET,134.6,111,180,21.8,6,ffc
142,Baker Mayfield,QB,TB,134.9,114,147,7.7,10,ffc
143,Jake Ferguson,TE,DAL,136.2,79,176,21.7,14,ffc
144,Jalen McMillan,WR,TB,136.6,123,147,7.0,10,ffc
145,Jauan Jennings,WR,MIN,137.6,121,154,8.3,6,ffc
146,Philadelphia Defense,DEF,PHI,137.8,110,170,11.2,10,ffc
147,Chris Rodriguez Jr.,RB,JAX,137.8,99,197,23.7,7,ffc
148,Jordan Love,QB,GB,138.5,116,170,12.4,11,ffc
149,Tyler Shough,QB,NO,138.6,118,154,9.8,8,ffc
150,Denzel Boston,WR,CLE,138.9,123,178,13.9,11,ffc
151,Jerry Jeudy,WR,CLE,139.4,116,166,12.7,11,ffc
152,Isaiah Likely,TE,NYG,139.9,87,177,20.0,8,ffc
153,Jalen Nailor,WR,LV,140.3,114,174,13.8,13,ffc
154,Kyler Murray,QB,MIN,142.1,104,175,17.4,6,ffc
155,Isiah Pacheco,RB,DET,142.5,97,174,17.4,6,ffc
156,Omar Cooper Jr.,WR,NYJ,143.3,118,178,13.8,13,ffc
157,Brenton Strange,TE,JAX,145.8,81,178,26.9,7,ffc
158,Cameron Dicker,PK,LAC,146.0,110,160,16.5,7,ffc
159,Tyler Loop,PK,BAL,146.9,140,176,8.8,13,ffc
160,Harrison Mevis,PK,LAR,147.7,117,162,15.7,11,ffc
161,LA Chargers Defense,DEF,LAC,148.4,110,178,14.7,7,ffc
162,Ka'imi Fairbairn,PK,HOU,148.4,107,159,17.1,8,ffc
163,Dalton Kincaid,TE,BUF,148.4,95,173,20.3,7,ffc
164,Zach Charbonnet,RB,SEA,149.7,126,196,19.1,11,ffc
165,Cairo Santos,PK,CHI,150.4,136,188,17.3,10,ffc
166,Pittsburgh Defense,DEF,PIT,150.6,109,180,16.4,9,ffc
167,Brian Robinson Jr.,RB,ATL,150.8,119,177,23.5,11,ffc
168,Tyrone Tracy Jr.,RB,NYG,152.2,112,178,17.6,8,ffc
169,Hunter Henry,TE,NE,152.3,106,196,24.8,11,ffc
170,Dallas Defense,DEF,DAL,153.2,141,169,9.6,14,ffc
171,Sam Darnold,QB,SEA,153.6,129,178,13.8,11,ffc
172,Tank Dell,WR,HOU,153.6,115,178,14.8,8,ffc
173,C.J. Stroud,QB,HOU,154.8,135,178,12.1,8,ffc
174,Antonio Williams,WR,WAS,155.0,134,173,15.4,7,ffc
175,Buffalo Defense,DEF,BUF,155.6,113,189,18.5,7,ffc
176,Cooper Kupp,WR,SEA,155.7,130,175,13.0,11,ffc
177,Alvin Kamara,RB,NO,156.1,112,197,19.0,8,ffc
178,Woody Marks,RB,HOU,156.4,122,169,13.6,8,ffc
179,Cam Little,PK,JAX,157.1,117,180,15.2,7,ffc
180,Eddy Piñeiro,PK,SF,157.2,118,175,17.2,8,ffc
181,Chase McLaughlin,PK,TB,157.4,119,180,19.2,10,ffc
182,Adonai Mitchell,WR,NYJ,159.8,138,180,16.0,13,ffc
183,Kansas City Defense,DEF,KC,160.6,141,179,15.2,5,ffc
184,Travis Hunter,WR,JAX,161.3,147,179,9.3,7,ffc
185,Evan McPherson,PK,CIN,162.7,67,204,36.4,6,ffc
186,Atlanta Defense,DEF,ATL,163.0,103,209,35.3,11,ffc
187,Harrison Butker,PK,KC,164.5,118,202,17.7,5,ffc
188,Malik Washington,WR,MIA,165.1,151,178,11.5,6,ffc
189,Baltimore Defense,DEF,BAL,165.8,136,206,14.4,13,ffc
190,Will Reichard,PK,MIN,166.5,133,178,16.7,6,ffc
191,Keaton Mitchell,RB,LAC,167.6,133,200,29.2,7,ffc
192,Dylan Sampson,RB,CLE,168.0,142,196,17.9,11,ffc
193,Isaac TeSlaa,WR,DET,168.0,154,180,9.6,6,ffc
194,Mike Washington Jr.,RB,LV,168.7,157,175,8.0,13,ffc
195,Malik Willis,QB,MIA,168.7,114,202,20.9,6,ffc
196,Chris Boswell,PK,PIT,169.2,139,207,19.9,9,ffc
197,Daniel Jones,QB,IND,170.2,140,197,18.9,13,ffc
198,New Orleans Defense,DEF,NO,170.5,156,178,10.4,8,ffc
199,Wil Lutz,PK,DEN,174.3,171,196,7.5,10,ffc
200,Tyler Allgeier,RB,ARI,179.4,141,201,20.3,14,ffc
201,Chig Okonkwo,TE,WAS,185.4,178,197,7.1,7,ffc
202,T.J. Hockenson,TE,MIN,187.3,165,196,13.1,6,ffc
203,NY Giants Defense,DEF,NYG,188.8,143,210,24.7,8,ffc
204,Christian Kirk,WR,SF,194.7,174,197,7.7,8,ffc
1,Bijan Robinson,RB,ATL,1.33,1,2,0.47,11,fantasypros
2,Jahmyr Gibbs,RB,DET,1.67,1,2,0.47,6,fantasypros
3,Ja'Marr Chase,WR,CIN,3.0,3,3,0.00,6,fantasypros
4,Puka Nacua,WR,LAR,4.0,4,4,0.00,11,fantasypros
5,Christian McCaffrey,RB,SF,5.0,5,5,0.00,8,fantasypros
6,Jaxon Smith-Njigba,WR,SEA,6.33,6,7,0.47,11,fantasypros
7,Jonathan Taylor,RB,IND,6.67,6,7,0.47,13,fantasypros
8,Amon-Ra St. Brown,WR,DET,8.0,8,8,0.00,6,fantasypros
9,James Cook III,RB,BUF,9.67,9,10,0.47,7,fantasypros
10,Ashton Jeanty,RB,LV,11.0,9,12,1.41,13,fantasypros
