rank,name,position,team,adp,high,low,stdev,bye,source
78,Jalen Hurts,QB,PHI,77.2,57,98,9.4,10,ffc
79,J.K. Dobbins,RB,DEN,78.4,56,100,8.5,10,ffc
80,Chris Godwin Jr.,WR,TB,78.4,58,96,7.5,10,ffc
81,Rico Dowdle,RB,PIT,79.0,59,100,9.0,9,ffc
82,Michael Pittman Jr.,WR,PIT,81.1,60,102,7.8,9,ffc
83,Josh Jacobs,RB,GB,84.8,51,116,12.6,11,ffc
84,Quentin Johnston,WR,LAC,84.8,64,103,7.8,7,ffc
85,Jayden Reed,WR,GB,85.3,64,102,7.9,11,ffc
86,Seattle Defense,DEF,SEA,85.6,76,97,7.6,11,ffc
87,Chuba Hubbard,RB,CAR,86.3,59,118,10.7,5,ffc
88,Trevor Lawrence,QB,JAX,86.4,49,115,14.1,7,ffc
89,Caleb Williams,QB,CHI,87.5,59,120,13.9,10,ffc
90,Brock Purdy,QB,SF,88.5,74,111,11.0,8,ffc
91,Jordan Addison,WR,MIN,88.9,63,110,9.9,6,ffc
92,Jonathon Brooks,RB,CAR,89.2,61,116,11.4,5,ffc
93,George Kittle,TE,SF,90.4,60,141,16.7,8,ffc
94,Denver Defense,DEF,DEN,92.5,77,109,9.8,10,ffc
95,Wan'Dale Robinson,WR,TEN,92.9,76,106,7.5,9,ffc
96,Jakobi Meyers,WR,JAX,93.5,77,103,6.4,7,ffc
97,Kyle Pitts Sr.,TE,ATL,94.5,63,136,14.6,11,ffc
98,Xavier Worthy,WR,KC,95.1,71,113,9.2,5,ffc
99,Matthew Golden,WR,GB,96.0,73,112,8.6,11,ffc
100,Romeo Doubs,WR,NE,96.4,64,114,12.1,11,ffc
101,Jared Goff,QB,DET,97.6,64,120,12.9,6,ffc
102,Josh Downs,WR,IND,97.9,68,119,11.4,13,ffc
103,Houston Defense,DEF,HOU,98.7,75,120,9.1,8,ffc
104,Sam LaPorta,TE,DET,99.8,46,155,23.2,6,ffc
105,Stefon Diggs,WR,WAS,100.9,72,121,10.9,7,ffc
106,Aaron Jones Sr.,RB,MIN,101.5,55,133,17.6,6,ffc
107,Patrick Mahomes,QB,KC,102.9,78,127,12.2,5,ffc
108,Justin Herbert,QB,LAC,103.0,64,131,14.9,7,ffc
109,Jacory Croskey-Merritt,RB,WAS,103.3,73,135,12.4,7,ffc
110,Kyle Monangai,RB,CHI,103.5,75,123,10.9,10,ffc
111,LA Rams Defense,DEF,LAR,103.5,84,125,9.1,11,ffc
112,RJ Harvey,RB,DEN,103.9,72,138,14.9,10,ffc
113,Tucker Kraft,TE,GB,104.5,59,158,20.0,11,ffc
114,Minnesota Defense,DEF,MIN,106.4,87,121,12.9,6,ffc
115,Khalil Shakir,WR,BUF,107.8,89,118,7.2,7,ffc
116,Kenny Gainwell,RB,TB,108.0,78,140,15.1,10,ffc
117,Bo Nix,QB,DEN,110.4,71,140,15.4,10,ffc
118,Deebo Samuel Sr.,WR,SF,111.2,94,124,6.6,8,ffc
119,Jordan Mason,RB,MIN,112.7,73,149,15.2,6,ffc
120,MarShawn Lloyd,RB,GB,113.3,59,155,22.4,11,ffc
121,KC Concepcion,WR,CLE,113.5,94,130,7.3,11,ffc
122,Dallas Goedert,TE,PHI,113.8,82,154,19.7,10,ffc
123,Jalen Coker,WR,CAR,114.4,92,130,8.5,5,ffc
124,Blake Corum,RB,LAR,115.3,70,150,17.1,11,ffc
125,Rashid Shaheed,WR,SEA,117.7,94,137,8.8,11,ffc
126,New England Defense,DEF,NE,121.8,103,150,13.7,11,ffc
127,Makai Lemon,WR,PHI,122.7,97,147,9.5,10,ffc
128,De'Zhaun Stribling,WR,SF,124.6,91,150,12.6,8,ffc
129,Jason Myers,PK,SEA,125.1,87,159,27.8,11,ffc
130,Jaxson Dart,QB,NYG,125.9,95,146,11.6,8,ffc
131,Jerry Jeudy,WR,CLE,127.8,109,140,7.8,11,ffc
132,Ka'imi Fairbairn,PK,HOU,128.0,87,161,26.9,8,ffc
133,Rachaad White,RB,WAS,128.0,86,149,16.2,7,ffc
134,Brandon Aubrey,PK,DAL,129.0,81,176,23.1,14,ffc
135,Kyler Murray,QB,MIN,129.1,101,154,13.0,6,ffc
136,Travis Kelce,TE,KC,129.6,90,162,19.2,5,ffc
137,Tre Tucker,WR,LV,131.0,102,147,11.1,13,ffc
138,Jalen McMillan,WR,TB,132.2,114,150,8.7,10,ffc
139,Philadelphia Defense,DEF,PHI,132.2,103,179,19.0,10,ffc
140,Isaiah Likely,TE,NYG,132.8,86,172,20.4,8,ffc
141,Detroit Defense,DEF,DET,133.3,112,150,10.0,6,ffc
142,Baker Mayfield,QB,TB,134.5,98,148,13.7,10,ffc
143,Calvin Ridley,WR,TEN,134.6,81,147,20.6,9,ffc
144,Woody Marks,RB,HOU,134.8,82,168,20.2,8,ffc
145,Mark Andrews,TE,BAL,135.1,101,169,17.5,13,ffc
146,Pittsburgh Defense,DEF,PIT,137.1,106,180,16.1,9,ffc
147,Denzel Boston,WR,CLE,137.1,115,149,8.5,11,ffc
148,T.J. Hockenson,TE,MIN,139.2,96,178,36.0,6,ffc
149,Cameron Dicker,PK,LAC,139.4,111,161,18.3,7,ffc
150,Harrison Mevis,PK,LAR,141.1,115,163,15.4,11,ffc
151,Zach Charbonnet,RB,SEA,141.7,87,176,20.9,11,ffc
152,Tyler Shough,QB,NO,142.2,131,159,8.1,8,ffc
153,Rashod Bateman,WR,BAL,142.3,109,160,12.6,13,ffc
154,Jordan Love,QB,GB,142.5,119,172,12.6,11,ffc
155,Tyjae Spears,RB,TEN,144.6,125,156,10.1,9,ffc
156,LA Chargers Defense,DEF,LAC,144.9,108,180,15.8,7,ffc
157,Dalton Kincaid,TE,BUF,145.2,110,177,18.0,7,ffc
158,Keenan Allen,WR,IND,145.3,124,166,11.3,13,ffc
159,Jake Bates,PK,DET,146.5,136,163,11.5,6,ffc
160,Jake Ferguson,TE,DAL,146.5,72,176,28.4,14,ffc
161,Keaton Mitchell,RB,LAC,148.3,122,176,17.5,7,ffc
162,Malik Washington,WR,MIA,148.4,115,172,12.8,6,ffc
163,Will Reichard,PK,MIN,148.9,117,190,22.7,6,ffc
164,Juwan Johnson,TE,NO,149.0,115,193,20.1,8,ffc
165,Harrison Butker,PK,KC,149.5,110,190,21.8,5,ffc
166,Chase McLaughlin,PK,TB,150.1,105,173,17.1,10,ffc
167,Kayshon Boutte,WR,HOU,150.1,124,176,14.6,8,ffc
168,Jalen Nailor,WR,LV,150.3,138,166,7.9,13,ffc
169,Jauan Jennings,WR,MIN,151.4,139,167,8.7,6,ffc
170,Alvin Kamara,RB,NO,151.9,96,186,23.9,8,ffc
171,Sam Darnold,QB,SEA,152.7,138,171,9.0,11,ffc
172,Braelon Allen,RB,NYJ,155.2,124,195,26.4,13,ffc
173,Cooper Kupp,WR,SEA,155.5,119,179,15.3,11,ffc
174,Tyler Allgeier,RB,ARI,155.9,117,188,15.5,14,ffc
175,Cam Little,PK,JAX,156.4,110,205,19.5,7,ffc
176,Ja'Kobi Lane,WR,BAL,157.0,135,178,14.6,13,ffc
177,Jonah Coleman,RB,DEN,157.1,111,209,32.9,10,ffc
178,Chris Rodriguez Jr.,RB,JAX,157.4,109,193,18.4,7,ffc
179,Jacksonville Defense,DEF,JAX,157.8,116,203,17.2,7,ffc
180,Hunter Henry,TE,NE,158.9,106,180,20.2,11,ffc
181,Adonai Mitchell,WR,NYJ,159.8,145,177,12.2,13,ffc
182,Kaelon Black,RB,SF,160.0,106,209,32.4,8,ffc
183,Chris Bell,WR,MIA,160.2,145,204,25.3,6,ffc
184,Cairo Santos,PK,CHI,160.2,136,180,18.9,10,ffc
185,Daniel Jones,QB,IND,160.3,146,172,9.3,13,ffc
186,Baltimore Defense,DEF,BAL,160.5,124,205,20.1,13,ffc
187,Brenton Strange,TE,JAX,160.6,119,179,27.5,7,ffc
188,C.J. Stroud,QB,HOU,161.0,147,170,7.4,8,ffc
189,Malik Willis,QB,MIA,161.4,142,198,13.1,6,ffc
190,Mike Washington Jr.,RB,LV,161.7,96,204,25.9,13,ffc
191,Tyler Loop,PK,BAL,162.3,119,205,27.7,13,ffc
192,Atlanta Defense,DEF,ATL,162.6,125,203,14.1,11,ffc
193,Evan McPherson,PK,CIN,164.9,123,204,22.8,6,ffc
194,Dontayvion Wicks,WR,PHI,165.2,139,178,12.8,10,ffc
195,Emmett Johnson,RB,KC,165.4,125,190,24.7,5,ffc
196,Buffalo Defense,DEF,BUF,165.8,133,208,18.2,7,ffc
197,Brian Robinson,RB,ATL,165.9,143,203,22.9,11,ffc
198,Eddy Piñeiro,PK,SF,166.4,117,207,22.9,8,ffc
199,Ryan Flournoy,WR,DAL,166.7,153,175,6.8,14,ffc
200,Tank Bigsby,RB,PHI,167.6,116,203,27.9,10,ffc
201,Trey Smack,PK,GB,168.0,144,198,22.2,11,ffc
202,Jacoby Brissett,QB,ARI,172.1,160,180,6.2,14,ffc
203,Wil Lutz,PK,DEN,172.6,140,200,15.7,10,ffc
204,Cleveland Defense,DEF,CLE,173.0,149,201,14.7,11,ffc
205,Terrance Ferguson,TE,LAR,173.0,136,203,23.7,11,ffc
206,Caleb Douglas,WR,MIA,175.2,133,203,20.2,6,ffc
207,Dylan Sampson,RB,CLE,175.6,159,188,13.5,11,ffc
208,Tennessee Defense,DEF,TEN,180.8,159,198,14.5,9,ffc
209,Isaac TeSlaa,WR,DET,182.4,175,190,7.2,6,ffc
1,Jahmyr Gibbs,RB,DET,1.0,1,1,0.00,6,fantasypros
2,Bijan Robinson,RB,ATL,2.0,2,2,0.00,11,fantasypros
3,Ja'Marr Chase,WR,CIN,3.0,3,3,0.00,6,fantasypros
4,Puka Nacua,WR,LAR,4.67,4,6,0.94,11,fantasypros
5,Christian McCaffrey,RB,SF,5.0,4,6,0.82,8,fantasypros
6,Jonathan Taylor,RB,IND,5.67,5,7,0.94,13,fantasypros
7,Jaxon Smith-Njigba,WR,SEA,7.33,6,9,1.25,11,fantasypros
8,Amon-Ra St. Brown,WR,DET,8.0,7,9,0.82,6,fantasypros
9,James Cook III,RB,BUF,8.33,8,9,0.47,7,fantasypros
10,Saquon Barkley,RB,PHI,11.67,10,15,2.36,10,fantasypros
