rank,name,position,team,adp,high,low,stdev,bye,source
74,Michael Wilson,WR,ARI,74.8,59,85,6.6,14,ffc
75,Carnell Tate,WR,TEN,75.4,61,93,7.1,9,ffc
76,Jalen Hurts,QB,PHI,76.4,57,117,11.1,10,ffc
77,Rico Dowdle,RB,PIT,76.9,59,92,9.7,9,ffc
78,Chris Godwin Jr.,WR,TB,77.2,60,93,7.1,10,ffc
79,Jayden Daniels,QB,WAS,77.4,58,104,10.4,7,ffc
80,Michael Pittman Jr.,WR,PIT,78.7,56,93,8.4,9,ffc
81,J.K. Dobbins,RB,DEN,79.2,61,99,9.0,10,ffc
82,Seattle Defense,DEF,SEA,80.4,72,96,7.2,11,ffc
83,George Kittle,TE,SF,82.9,72,102,8.4,8,ffc
84,Chuba Hubbard,RB,CAR,83.4,65,100,9.4,5,ffc
85,Jayden Reed,WR,GB,85.6,63,102,8.8,11,ffc
86,Josh Jacobs,RB,GB,86.1,67,116,13.0,11,ffc
87,Harold Fannin Jr.,TE,CLE,86.2,79,100,8.8,11,ffc
88,Brock Purdy,QB,SF,86.5,76,103,9.6,8,ffc
89,Jonathon Brooks,RB,CAR,86.7,61,108,12.0,5,ffc
90,Quentin Johnston,WR,LAC,86.9,66,103,7.7,7,ffc
91,Caleb Williams,QB,CHI,87.1,61,115,12.2,10,ffc
92,Kyle Pitts Sr.,TE,ATL,89.6,63,119,14.3,11,ffc
93,Jordan Addison,WR,MIN,90.8,75,107,8.5,6,ffc
94,Sam LaPorta,TE,DET,90.9,52,139,19.7,6,ffc
95,Denver Defense,DEF,DEN,92.7,77,111,10.6,10,ffc
96,Trevor Lawrence,QB,JAX,93.9,75,111,8.7,7,ffc
97,Jared Goff,QB,DET,95.3,58,120,14.2,6,ffc
98,Aaron Jones Sr.,RB,MIN,95.6,49,121,17.7,6,ffc
99,Jakobi Meyers,WR,JAX,95.8,87,103,4.8,7,ffc
100,Xavier Worthy,WR,KC,96.0,74,108,9.0,5,ffc
101,Tucker Kraft,TE,GB,96.3,78,144,15.0,11,ffc
102,Wan'Dale Robinson,WR,TEN,96.4,82,116,8.0,9,ffc
103,Stefon Diggs,WR,WAS,97.7,72,119,10.6,7,ffc
104,Matthew Golden,WR,GB,98.2,80,110,8.0,11,ffc
105,Josh Downs,WR,IND,99.9,83,119,7.5,13,ffc
106,Houston Defense,DEF,HOU,101.7,86,121,10.0,8,ffc
107,LA Rams Defense,DEF,LAR,102.5,70,134,12.1,11,ffc
108,Kyle Monangai,RB,CHI,103.5,74,117,11.5,10,ffc
109,Jacory Croskey-Merritt,RB,WAS,103.8,83,124,9.8,7,ffc
110,Romeo Doubs,WR,NE,104.3,86,113,6.9,11,ffc
111,RJ Harvey,RB,DEN,105.4,72,138,14.2,10,ffc
112,Justin Herbert,QB,LAC,106.3,76,130,14.7,7,ffc
113,Khalil Shakir,WR,BUF,106.4,90,117,7.7,7,ffc
114,Patrick Mahomes,QB,KC,106.8,78,127,13.6,5,ffc
115,Kenny Gainwell,RB,TB,107.4,78,143,17.0,10,ffc
116,Deebo Samuel Sr.,WR,SF,110.5,85,118,9.5,8,ffc
117,Bo Nix,QB,DEN,111.5,84,130,11.8,10,ffc
118,Jordan Mason,RB,MIN,111.6,72,139,14.9,6,ffc
119,Blake Corum,RB,LAR,111.6,65,150,17.9,11,ffc
120,Jalen Coker,WR,CAR,113.3,98,126,9.5,5,ffc
121,Minnesota Defense,DEF,MIN,113.4,90,140,20.2,6,ffc
122,KC Concepcion,WR,CLE,113.9,92,124,8.2,11,ffc
123,MarShawn Lloyd,RB,GB,115.1,68,150,18.1,11,ffc
124,Jason Myers,PK,SEA,118.7,87,159,24.2,11,ffc
125,Rashid Shaheed,WR,SEA,118.8,104,128,6.3,11,ffc
126,Jaxson Dart,QB,NYG,119.9,83,146,17.3,8,ffc
127,Makai Lemon,WR,PHI,121.0,103,138,7.9,10,ffc
128,Philadelphia Defense,DEF,PHI,123.7,103,173,16.7,10,ffc
129,Dallas Goedert,TE,PHI,123.7,84,154,18.6,10,ffc
130,De'Zhaun Stribling,WR,SF,123.9,91,148,12.6,8,ffc
131,New England Defense,DEF,NE,124.2,106,150,15.0,11,ffc
132,Mark Andrews,TE,BAL,124.5,101,143,15.0,13,ffc
133,Travis Kelce,TE,KC,127.3,90,168,18.9,5,ffc
134,Jerry Jeudy,WR,CLE,129.9,120,143,6.5,11,ffc
135,Detroit Defense,DEF,DET,131.1,112,150,12.4,6,ffc
136,Brandon Aubrey,PK,DAL,131.7,87,175,19.0,14,ffc
137,Rachaad White,RB,WAS,132.8,93,154,16.4,7,ffc
138,Kyler Murray,QB,MIN,133.1,108,148,10.9,6,ffc
139,Tre Tucker,WR,LV,133.3,121,150,8.5,13,ffc
140,Zach Charbonnet,RB,SEA,136.9,81,176,22.2,11,ffc
141,Woody Marks,RB,HOU,137.9,88,162,19.0,8,ffc
142,Baker Mayfield,QB,TB,138.1,90,167,18.3,10,ffc
143,Jordan Love,QB,GB,139.9,114,172,12.0,11,ffc
144,Isaiah Likely,TE,NYG,140.7,98,193,19.7,8,ffc
145,Jalen McMillan,WR,TB,141.8,133,148,5.4,10,ffc
146,Denzel Boston,WR,CLE,142.3,129,149,5.0,11,ffc
147,Kayshon Boutte,WR,HOU,144.6,126,167,9.4,8,ffc
148,Keenan Allen,WR,IND,144.9,127,156,7.8,13,ffc
149,Malik Washington,WR,MIA,145.4,136,172,9.9,6,ffc
150,LA Chargers Defense,DEF,LAC,145.5,118,175,16.2,7,ffc
151,Tyler Shough,QB,NO,145.6,133,169,10.9,8,ffc
152,Rashod Bateman,WR,BAL,146.9,129,165,10.1,13,ffc
153,Jake Bates,PK,DET,147.2,138,163,12.3,6,ffc
154,Chris Rodriguez Jr.,RB,JAX,147.9,96,172,19.6,7,ffc
155,Jake Ferguson,TE,DAL,147.9,78,172,26.8,14,ffc
156,Tyler Allgeier,RB,ARI,148.6,104,176,20.4,14,ffc
157,Cam Little,PK,JAX,149.9,110,179,19.6,7,ffc
158,Dalton Kincaid,TE,BUF,150.4,110,177,20.8,7,ffc
159,Jalen Nailor,WR,LV,150.8,147,158,4.3,13,ffc
160,Pittsburgh Defense,DEF,PIT,151.7,106,180,18.6,9,ffc
161,Harrison Mevis,PK,LAR,151.8,135,163,14.5,11,ffc
162,Sam Darnold,QB,SEA,152.5,141,171,8.8,11,ffc
163,Brian Robinson,RB,ATL,152.7,122,189,18.2,11,ffc
164,Harrison Butker,PK,KC,153.6,120,165,17.6,5,ffc
165,Jauan Jennings,WR,MIN,153.8,141,172,8.6,6,ffc
166,Jacksonville Defense,DEF,JAX,154.9,123,177,17.7,7,ffc
167,Alvin Kamara,RB,NO,156.6,101,186,21.4,8,ffc
168,Hunter Henry,TE,NE,157.2,138,177,15.6,11,ffc
169,Tyler Loop,PK,BAL,157.3,137,203,24.8,13,ffc
170,Mike Washington Jr.,RB,LV,157.7,96,203,35.4,13,ffc
171,Cooper Kupp,WR,SEA,158.3,135,179,15.8,11,ffc
172,Juwan Johnson,TE,NO,159.2,115,178,22.6,8,ffc
173,Keaton Mitchell,RB,LAC,159.4,115,176,26.4,7,ffc
174,Cairo Santos,PK,CHI,159.7,138,174,15.9,10,ffc
175,C.J. Stroud,QB,HOU,161.2,139,172,13.5,8,ffc
176,Malik Willis,QB,MIA,163.7,146,176,9.5,6,ffc
177,Chase McLaughlin,PK,TB,164.0,136,178,16.9,10,ffc
178,Kaelon Black,RB,SF,164.7,143,193,19.7,8,ffc
179,Jonah Coleman,RB,DEN,165.0,135,203,22.5,10,ffc
180,Baltimore Defense,DEF,BAL,165.5,124,204,23.8,13,ffc
181,Atlanta Defense,DEF,ATL,166.4,125,203,18.9,11,ffc
182,Ryan Flournoy,WR,DAL,166.8,165,172,3.0,14,ffc
183,Ja'Kobi Lane,WR,BAL,167.3,135,197,19.1,13,ffc
184,Tennessee Defense,DEF,TEN,169.8,166,179,5.4,9,ffc
185,Buffalo Defense,DEF,BUF,169.9,144,205,16.3,7,ffc
186,Tank Bigsby,RB,PHI,172.9,142,203,22.2,10,ffc
187,Cleveland Defense,DEF,CLE,178.2,138,202,21.6,11,ffc
1,Jahmyr Gibbs,RB,DET,1.0,1,1,0.00,6,fantasypros
2,Bijan Robinson,RB,ATL,2.0,2,2,0.00,11,fantasypros
3,Ja'Marr Chase,WR,CIN,3.0,3,3,0.00,6,fantasypros
4,Puka Nacua,WR,LAR,4.67,4,6,0.94,11,fantasypros
5,Christian McCaffrey,RB,SF,5.0,4,6,0.82,8,fantasypros
6,Jonathan Taylor,RB,IND,5.67,5,7,0.94,13,fantasypros
7,Jaxon Smith-Njigba,WR,SEA,7.33,6,9,1.25,11,fantasypros
8,Amon-Ra St. Brown,WR,DET,8.0,7,9,0.82,6,fantasypros
9,James Cook III,RB,BUF,8.33,8,9,0.47,7,fantasypros
10,Saquon Barkley,RB,PHI,11.67,10,15,2.36,10,fantasypros
