rank,name,position,team,adp,high,low,stdev,bye,source
29,Breece Hall,RB,NYJ,29.0,23,35,2.7,13,ffc
30,Garrett Wilson,WR,NYJ,30.7,22,44,3.3,13,ffc
31,Josh Allen,QB,BUF,31.0,14,45,6.3,7,ffc
32,DeVonta Smith,WR,PHI,31.2,22,42,3.5,10,ffc
33,Jeremiyah Love,RB,ARI,32.1,21,45,4.4,14,ffc
34,Tetairoa McMillan,WR,CAR,33.7,23,43,3.9,5,ffc
35,Tee Higgins,WR,CIN,34.8,24,47,3.9,6,ffc
36,Javonte Williams,RB,DAL,34.9,23,47,4.4,14,ffc
37,Cam Skattebo,RB,NYG,35.0,24,46,4.0,8,ffc
38,Emeka Egbuka,WR,TB,36.9,23,54,5.2,10,ffc
39,Davante Adams,WR,LAR,37.2,28,46,3.3,11,ffc
40,Trey McBride,TE,ARI,38.5,20,50,6.9,14,ffc
41,Jameson Williams,WR,DET,39.4,27,53,4.5,6,ffc
42,Ladd McConkey,WR,LAC,40.6,29,57,4.2,7,ffc
43,Brock Bowers,TE,LV,41.9,17,61,9.4,13,ffc
44,Travis Etienne Jr.,RB,NO,42.8,29,55,5.3,8,ffc
45,D'Andre Swift,RB,CHI,43.3,30,59,6.5,10,ffc
46,Terry McLaurin,WR,WAS,44.7,36,59,4.4,7,ffc
47,Rome Odunze,WR,CHI,45.9,33,60,4.9,10,ffc
48,Jaylen Waddle,WR,DEN,46.8,34,63,5.7,10,ffc
49,Bucky Irving,RB,TB,47.8,31,64,6.1,10,ffc
50,DJ Moore,WR,BUF,49.5,36,68,5.8,7,ffc
51,Drake Maye,QB,NE,51.5,33,67,7.1,11,ffc
52,Mike Evans,WR,SF,52.3,35,79,6.3,8,ffc
53,Quinshon Judkins,RB,CLE,52.3,38,62,5.4,11,ffc
54,Bhayshul Tuten,RB,JAX,53.6,39,65,5.4,7,ffc
55,Alec Pierce,WR,IND,54.9,45,65,4.8,13,ffc
56,Joe Burrow,QB,CIN,55.0,28,71,10.0,6,ffc
57,David Montgomery,RB,HOU,55.5,41,70,5.3,8,ffc
58,Lamar Jackson,QB,BAL,56.2,33,67,8.6,13,ffc
59,Christian Watson,WR,GB,56.9,42,72,5.8,11,ffc
60,TreVeyon Henderson,RB,NE,58.5,44,71,5.6,11,ffc
61,Luther Burden III,WR,CHI,59.8,42,81,7.0,10,ffc
62,Colston Loveland,TE,CHI,60.1,39,78,8.0,10,ffc
63,Courtland Sutton,WR,DEN,61.2,50,77,5.9,10,ffc
64,DK Metcalf,WR,PIT,62.7,43,80,7.2,9,ffc
65,Marvin Harrison Jr.,WR,ARI,63.3,44,80,7.1,14,ffc
66,Jaylen Warren,RB,PIT,64.2,48,80,6.1,9,ffc
67,Parker Washington,WR,JAX,65.1,47,81,6.8,7,ffc
68,Tony Pollard,RB,TEN,65.4,53,82,6.4,9,ffc
69,Dak Prescott,QB,DAL,66.4,45,89,8.0,14,ffc
70,Tyler Warren,TE,IND,69.7,46,86,8.9,13,ffc
71,Rhamondre Stevenson,RB,NE,69.7,51,91,7.1,11,ffc
72,Brian Thomas Jr.,WR,JAX,70.2,49,92,8.0,7,ffc
73,Jayden Daniels,QB,WAS,71.8,44,109,10.6,7,ffc
74,Chuba Hubbard,RB,CAR,71.9,58,90,6.3,5,ffc
75,Carnell Tate,WR,TEN,72.9,53,89,7.3,9,ffc
76,Michael Wilson,WR,ARI,75.0,54,90,7.9,14,ffc
77,Matthew Stafford,QB,LAR,76.5,42,116,13.0,11,ffc
78,Jalen Hurts,QB,PHI,77.4,50,111,11.2,10,ffc
79,Rico Dowdle,RB,PIT,77.8,63,97,7.3,9,ffc
80,Chris Godwin Jr.,WR,TB,78.1,56,104,8.2,10,ffc
81,Jadarian Price,RB,SEA,78.8,49,117,11.1,11,ffc
82,Harold Fannin Jr.,TE,CLE,81.2,63,101,6.8,11,ffc
83,Michael Pittman Jr.,WR,PIT,81.2,61,99,7.6,9,ffc
84,Kyle Pitts Sr.,TE,ATL,81.7,68,93,6.6,11,ffc
85,Seattle Defense,DEF,SEA,82.9,59,98,8.8,11,ffc
86,Josh Downs,WR,IND,84.0,61,102,8.7,13,ffc
87,Quentin Johnston,WR,LAC,84.4,62,104,8.3,7,ffc
88,Caleb Williams,QB,CHI,86.0,54,121,13.0,10,ffc
89,Brock Purdy,QB,SF,86.6,63,117,12.5,8,ffc
90,Denver Defense,DEF,DEN,87.0,66,103,7.9,10,ffc
91,RJ Harvey,RB,DEN,87.5,65,115,11.2,10,ffc
92,J.K. Dobbins,RB,DEN,88.7,66,122,10.9,10,ffc
93,Jakobi Meyers,WR,JAX,88.8,67,101,8.1,7,ffc
94,Sam LaPorta,TE,DET,90.3,51,148,15.0,6,ffc
95,Jayden Reed,WR,GB,90.3,70,104,7.4,11,ffc
96,Jordan Addison,WR,MIN,91.0,65,118,9.7,6,ffc
97,Wan'Dale Robinson,WR,TEN,94.1,73,111,7.8,9,ffc
98,Tucker Kraft,TE,GB,94.1,54,144,15.2,11,ffc
99,Trevor Lawrence,QB,JAX,94.7,59,126,13.4,7,ffc
100,Jordyn Tyson,WR,NO,95.1,74,116,9.4,8,ffc
101,Stefon Diggs,WR,WAS,96.2,70,115,10.1,7,ffc
102,Houston Defense,DEF,HOU,99.0,78,121,8.0,8,ffc
103,Aaron Jones Sr.,RB,MIN,99.8,73,125,12.6,6,ffc
104,Patrick Mahomes,QB,KC,100.1,65,129,13.4,5,ffc
105,Xavier Worthy,WR,KC,101.3,80,117,7.9,5,ffc
106,Kenny Gainwell,RB,TB,101.8,74,138,12.6,10,ffc
107,Jared Goff,QB,DET,104.1,76,126,12.0,6,ffc
108,Khalil Shakir,WR,BUF,104.5,84,117,7.6,7,ffc
109,Justin Herbert,QB,LAC,107.5,70,139,14.1,7,ffc
110,Makai Lemon,WR,PHI,107.8,82,125,9.8,10,ffc
111,Deebo Samuel Sr.,WR,SF,108.0,81,124,10.2,8,ffc
112,LA Rams Defense,DEF,LAR,108.1,73,163,13.3,11,ffc
113,Romeo Doubs,WR,NE,108.5,91,120,6.4,11,ffc
114,Matthew Golden,WR,GB,108.6,82,135,9.9,11,ffc
115,Jacory Croskey-Merritt,RB,WAS,110.3,73,145,14.1,7,ffc
116,Jonathon Brooks,RB,CAR,110.5,65,142,17.6,5,ffc
117,Rachaad White,RB,WAS,112.1,77,138,13.5,7,ffc
118,Dallas Goedert,TE,PHI,112.8,72,147,18.9,10,ffc
119,Kyle Monangai,RB,CHI,113.9,75,147,14.7,10,ffc
120,Jalen Coker,WR,CAR,114.2,87,143,10.3,5,ffc
121,Jordan Mason,RB,MIN,114.6,74,146,17.2,6,ffc
122,Minnesota Defense,DEF,MIN,116.4,103,133,7.7,6,ffc
123,Bo Nix,QB,DEN,116.5,75,140,15.9,10,ffc
124,George Kittle,TE,SF,117.1,64,164,20.2,8,ffc
125,Jayden Higgins,WR,HOU,119.6,93,144,10.6,8,ffc
126,Jaxson Dart,QB,NYG,119.8,82,141,14.2,8,ffc
127,Rashid Shaheed,WR,SEA,121.4,98,140,8.9,11,ffc
128,Travis Kelce,TE,KC,121.8,73,164,18.6,5,ffc
129,New England Defense,DEF,NE,122.9,105,150,11.8,11,ffc
130,Blake Corum,RB,LAR,123.0,87,146,13.7,11,ffc
131,KC Concepcion,WR,CLE,123.1,98,145,9.5,11,ffc
132,Mark Andrews,TE,BAL,128.3,79,159,19.1,13,ffc
133,Rashod Bateman,WR,BAL,129.1,80,149,21.7,13,ffc
134,Brandon Aubrey,PK,DAL,129.4,73,182,21.6,14,ffc
135,Philadelphia Defense,DEF,PHI,130.7,97,163,14.1,10,ffc
136,Theo Wease Jr.,WR,MIA,130.9,116,171,18.3,6,ffc
137,Detroit Defense,DEF,DET,131.6,106,144,9.7,6,ffc
138,Jerry Jeudy,WR,CLE,131.8,102,147,11.3,11,ffc
139,Tyler Shough,QB,NO,132.6,99,159,12.7,8,ffc
140,Zach Charbonnet,RB,SEA,133.1,86,169,17.8,11,ffc
141,Baker Mayfield,QB,TB,133.4,105,150,10.8,10,ffc
142,Jalen McMillan,WR,TB,133.7,111,149,9.6,10,ffc
143,Tre Tucker,WR,LV,135.8,117,148,7.2,13,ffc
144,Isaiah Likely,TE,NYG,136.8,95,177,19.1,8,ffc
145,Kyler Murray,QB,MIN,137.0,89,174,18.4,6,ffc
146,Ka'imi Fairbairn,PK,HOU,137.1,91,175,22.0,8,ffc
147,Jason Myers,PK,SEA,137.4,90,159,18.3,11,ffc
148,Jalen Nailor,WR,LV,139.9,99,166,15.6,13,ffc
149,Pittsburgh Defense,DEF,PIT,140.5,115,180,11.8,9,ffc
150,Harrison Mevis,PK,LAR,140.5,110,188,25.7,11,ffc
151,Denzel Boston,WR,CLE,140.6,100,179,15.3,11,ffc
152,Calvin Ridley,WR,TEN,140.7,125,150,6.9,9,ffc
153,Jauan Jennings,WR,MIN,140.8,127,153,8.7,6,ffc
154,LA Chargers Defense,DEF,LAC,142.1,110,180,13.6,7,ffc
155,Dalton Kincaid,TE,BUF,142.5,87,171,21.2,7,ffc
156,Cameron Dicker,PK,LAC,143.0,107,186,16.6,7,ffc
157,De'Zhaun Stribling,WR,SF,143.5,98,178,17.3,8,ffc
158,Woody Marks,RB,HOU,144.9,126,169,11.5,8,ffc
159,Ray Davis,RB,BUF,146.2,113,161,16.9,7,ffc
160,Chase McLaughlin,PK,TB,147.1,114,178,19.3,10,ffc
161,Cooper Kupp,WR,SEA,147.3,98,178,18.6,11,ffc
162,Hunter Henry,TE,NE,147.7,102,178,19.5,11,ffc
163,Malik Washington,WR,MIA,147.9,107,176,15.5,6,ffc
164,Sam Darnold,QB,SEA,148.0,96,169,20.0,11,ffc
165,Jordan Love,QB,GB,148.4,119,172,11.4,11,ffc
166,Tyrone Tracy Jr.,RB,NYG,148.4,103,177,17.1,8,ffc
167,Jake Ferguson,TE,DAL,148.7,105,177,16.8,14,ffc
168,Alvin Kamara,RB,NO,148.8,98,180,19.4,8,ffc
169,Tyler Loop,PK,BAL,149.3,112,180,15.1,13,ffc
170,Tyjae Spears,RB,TEN,150.3,114,173,15.4,9,ffc
171,Isiah Pacheco,RB,DET,150.9,87,200,24.2,6,ffc
172,Keaton Mitchell,RB,LAC,151.3,108,182,20.3,7,ffc
173,Jake Bates,PK,DET,152.6,114,189,24.0,6,ffc
174,Jacksonville Defense,DEF,JAX,152.7,116,195,16.0,7,ffc
175,Chris Rodriguez Jr.,RB,JAX,154.3,108,196,17.6,7,ffc
176,Dalton Schultz,TE,HOU,155.0,61,197,50.5,8,ffc
177,Braelon Allen,RB,NYJ,155.4,100,177,24.7,13,ffc
178,Dallas Defense,DEF,DAL,155.6,100,177,31.7,14,ffc
179,Travis Hunter,WR,JAX,155.9,101,180,21.1,7,ffc
180,Cam Little,PK,JAX,156.0,111,195,18.0,7,ffc
181,Bryce Young,QB,CAR,156.0,154,158,2.0,5,ffc
182,Will Reichard,PK,MIN,157.2,118,196,19.8,6,ffc
183,Buffalo Defense,DEF,BUF,157.5,119,198,14.8,7,ffc
184,Jonah Coleman,RB,DEN,157.6,116,181,17.7,10,ffc
185,Tyler Allgeier,RB,ARI,160.2,116,209,19.5,14,ffc
186,Kaelon Black,RB,SF,160.7,124,172,18.4,8,ffc
187,Tank Dell,WR,HOU,161.1,127,179,12.9,8,ffc
188,Baltimore Defense,DEF,BAL,161.6,127,210,15.0,13,ffc
189,Brenton Strange,TE,JAX,162.2,126,178,17.8,7,ffc
190,Ryan Flournoy,WR,DAL,163.9,140,178,12.0,14,ffc
191,Wil Lutz,PK,DEN,164.1,140,197,15.7,10,ffc
192,C.J. Stroud,QB,HOU,164.2,143,176,9.9,8,ffc
193,Kayshon Boutte,WR,NE,164.6,121,180,16.5,11,ffc
194,Daniel Jones,QB,IND,165.7,137,179,11.0,13,ffc
195,Malik Willis,QB,MIA,165.9,136,191,12.4,6,ffc
196,Tank Bigsby,RB,PHI,166.0,119,205,21.4,10,ffc
197,Dontayvion Wicks,WR,PHI,166.2,144,191,23.4,10,ffc
198,Jordan James,RB,SF,166.2,150,174,9.9,8,ffc
199,MarShawn Lloyd,RB,GB,166.3,133,178,14.4,11,ffc
200,Ja'Kobi Lane,WR,BAL,166.6,100,187,25.3,13,ffc
201,Adonai Mitchell,WR,NYJ,167.2,153,179,9.8,13,ffc
202,Omar Cooper Jr.,WR,NYJ,167.5,150,178,8.1,13,ffc
203,Chig Okonkwo,TE,WAS,167.6,152,183,10.7,7,ffc
204,T.J. Hockenson,TE,MIN,168.3,117,205,24.0,6,ffc
205,Pat Bryant,WR,DEN,168.3,130,196,19.8,10,ffc
206,Juwan Johnson,TE,NO,168.8,153,178,8.5,8,ffc
207,Eddy Piñeiro,PK,SF,169.2,140,206,17.8,8,ffc
208,Cairo Santos,PK,CHI,169.7,140,199,17.6,10,ffc
209,Isaac TeSlaa,WR,DET,170.9,149,199,18.0,6,ffc
210,Cleveland Defense,DEF,CLE,171.0,132,206,14.6,11,ffc
211,Harrison Butker,PK,KC,171.5,139,205,17.5,5,ffc
212,Tennessee Defense,DEF,TEN,173.1,155,187,11.1,9,ffc
213,Mike Washington Jr.,RB,LV,173.5,136,202,23.1,13,ffc
214,Brian Robinson,RB,ATL,173.5,137,201,21.0,11,ffc
215,Greg Dulcich,TE,MIA,173.6,122,206,37.5,6,ffc
216,Jacoby Brissett,QB,ARI,174.8,159,190,11.0,14,ffc
217,Evan McPherson,PK,CIN,177.2,122,210,21.2,6,ffc
218,Dylan Sampson,RB,CLE,178.2,139,198,18.5,11,ffc
219,New Orleans Defense,DEF,NO,180.0,145,210,18.6,8,ffc
220,Chicago Defense,DEF,CHI,181.2,154,190,14.0,10,ffc
221,Andy Borregales,PK,NE,181.4,146,210,21.6,11,ffc
222,Atlanta Defense,DEF,ATL,184.4,165,207,16.0,11,ffc
1,Jahmyr Gibbs,RB,DET,1.0,1,1,0.00,6,fantasypros
2,Bijan Robinson,RB,ATL,2.0,2,2,0.00,11,fantasypros
3,Ja'Marr Chase,WR,CIN,3.0,3,3,0.00,6,fantasypros
4,Puka Nacua,WR,LAR,4.0,4,4,0.00,11,fantasypros
5,Christian McCaffrey,RB,SF,5.33,5,6,0.47,8,fantasypros
6,Jonathan Taylor,RB,IND,6.33,5,7,0.94,13,fantasypros
7,Jaxon Smith-Njigba,WR,SEA,6.33,6,7,0.47,11,fantasypros
8,Amon-Ra St. Brown,WR,DET,8.0,8,8,0.00,6,fantasypros
9,James Cook III,RB,BUF,9.33,9,10,0.47,7,fantasypros
10,Ashton Jeanty,RB,LV,11.0,9,13,1.63,13,fantasypros
