rank,name,position,team,adp,high,low,stdev,bye,source
49,Jaylen Waddle,WR,DEN,48.0,33,65,5.5,10,ffc
50,DJ Moore,WR,BUF,51.1,34,72,6.5,7,ffc
51,Quinshon Judkins,RB,CLE,51.2,36,63,5.7,11,ffc
52,Drake Maye,QB,NE,52.3,37,67,6.6,11,ffc
53,Bhayshul Tuten,RB,JAX,53.4,39,65,5.5,7,ffc
54,Mike Evans,WR,SF,53.6,37,79,6.4,8,ffc
55,Alec Pierce,WR,IND,53.8,39,67,5.7,13,ffc
56,David Montgomery,RB,HOU,54.7,39,70,5.7,8,ffc
57,Joe Burrow,QB,CIN,56.0,29,75,10.2,6,ffc
58,Christian Watson,WR,GB,56.5,41,72,5.8,11,ffc
59,Lamar Jackson,QB,BAL,56.9,34,71,8.8,13,ffc
60,TreVeyon Henderson,RB,NE,59.3,44,73,5.9,11,ffc
61,Courtland Sutton,WR,DEN,60.2,47,78,6.1,10,ffc
62,Colston Loveland,TE,CHI,60.3,37,78,8.9,10,ffc
63,Luther Burden III,WR,CHI,60.9,42,81,7.3,10,ffc
64,Jaylen Warren,RB,PIT,62.2,46,71,6.1,9,ffc
65,DK Metcalf,WR,PIT,63.9,46,83,6.7,9,ffc
66,Tony Pollard,RB,TEN,64.3,53,78,5.5,9,ffc
67,Marvin Harrison Jr.,WR,ARI,64.4,45,82,7.4,14,ffc
68,Parker Washington,WR,JAX,65.2,47,83,7.0,7,ffc
69,Dak Prescott,QB,DAL,66.2,44,91,8.5,14,ffc
70,Tyler Warren,TE,IND,69.7,45,87,9.5,13,ffc
71,Rhamondre Stevenson,RB,NE,69.9,51,91,7.0,11,ffc
72,Brian Thomas Jr.,WR,JAX,70.3,50,92,7.4,7,ffc
73,Jayden Daniels,QB,WAS,70.8,45,109,9.6,7,ffc
74,Chuba Hubbard,RB,CAR,72.2,58,90,7.9,5,ffc
75,Carnell Tate,WR,TEN,72.3,52,89,7.6,9,ffc
76,Rico Dowdle,RB,PIT,75.1,57,97,8.0,9,ffc
77,Michael Wilson,WR,ARI,75.2,55,90,7.4,14,ffc
78,Jadarian Price,RB,SEA,78.0,50,117,10.5,11,ffc
79,Chris Godwin Jr.,WR,TB,78.3,58,95,7.5,10,ffc
80,Matthew Stafford,QB,LAR,79.5,59,116,11.2,11,ffc
81,Jalen Hurts,QB,PHI,79.6,50,111,11.4,10,ffc
82,Michael Pittman Jr.,WR,PIT,81.4,61,97,7.7,9,ffc
83,Harold Fannin Jr.,TE,CLE,82.5,65,101,6.7,11,ffc
84,Seattle Defense,DEF,SEA,82.6,59,100,8.8,11,ffc
85,Kyle Pitts Sr.,TE,ATL,83.7,68,113,8.0,11,ffc
86,Josh Downs,WR,IND,83.9,62,102,8.4,13,ffc
87,Quentin Johnston,WR,LAC,85.3,63,104,8.3,7,ffc
88,Caleb Williams,QB,CHI,86.5,51,120,13.4,10,ffc
89,Brock Purdy,QB,SF,87.3,63,113,12.2,8,ffc
90,J.K. Dobbins,RB,DEN,87.7,63,120,11.9,10,ffc
91,RJ Harvey,RB,DEN,87.8,58,116,11.2,10,ffc
92,Denver Defense,DEF,DEN,88.8,65,111,9.0,10,ffc
93,Jordan Addison,WR,MIN,89.8,69,118,8.3,6,ffc
94,Jakobi Meyers,WR,JAX,90.8,76,102,6.7,7,ffc
95,Jayden Reed,WR,GB,91.2,68,107,8.8,11,ffc
96,Sam LaPorta,TE,DET,92.1,52,143,15.2,6,ffc
97,Wan'Dale Robinson,WR,TEN,93.5,75,108,7.9,9,ffc
98,Stefon Diggs,WR,WAS,94.9,69,112,9.6,7,ffc
99,Trevor Lawrence,QB,JAX,95.7,60,125,13.5,7,ffc
100,Tucker Kraft,TE,GB,97.1,63,144,15.5,11,ffc
101,Jordyn Tyson,WR,NO,98.0,74,116,9.5,8,ffc
102,Houston Defense,DEF,HOU,98.4,76,117,8.4,8,ffc
103,Aaron Jones Sr.,RB,MIN,99.2,70,129,13.6,6,ffc
104,Kenny Gainwell,RB,TB,100.0,74,138,12.0,10,ffc
105,Xavier Worthy,WR,KC,101.1,80,117,7.8,5,ffc
106,Patrick Mahomes,QB,KC,102.1,67,129,13.2,5,ffc
107,Matthew Golden,WR,GB,103.7,77,135,10.2,11,ffc
108,Khalil Shakir,WR,BUF,105.9,87,117,7.1,7,ffc
109,Jared Goff,QB,DET,105.9,76,131,12.7,6,ffc
110,Romeo Doubs,WR,NE,107.4,84,120,8.7,11,ffc
111,Jonathon Brooks,RB,CAR,107.7,65,143,17.1,5,ffc
112,Justin Herbert,QB,LAC,107.9,71,139,14.1,7,ffc
113,Deebo Samuel Sr.,WR,SF,108.7,85,124,8.8,8,ffc
114,Dallas Goedert,TE,PHI,109.3,72,147,18.2,10,ffc
115,Jacory Croskey-Merritt,RB,WAS,109.4,71,145,14.6,7,ffc
116,LA Rams Defense,DEF,LAR,110.0,82,134,10.5,11,ffc
117,Makai Lemon,WR,PHI,110.3,83,125,10.2,10,ffc
118,Rachaad White,RB,WAS,113.2,78,138,13.5,7,ffc
119,Kyle Monangai,RB,CHI,113.3,75,147,15.1,10,ffc
120,Minnesota Defense,DEF,MIN,113.9,103,123,6.4,6,ffc
121,George Kittle,TE,SF,115.8,60,170,21.3,8,ffc
122,Jalen Coker,WR,CAR,116.3,85,149,11.8,5,ffc
123,Jordan Mason,RB,MIN,116.4,73,150,16.7,6,ffc
124,Bo Nix,QB,DEN,116.5,78,140,14.7,10,ffc
125,Jayden Higgins,WR,HOU,119.6,89,150,11.4,8,ffc
126,KC Concepcion,WR,CLE,120.1,96,142,9.2,11,ffc
127,Jaxson Dart,QB,NYG,120.2,81,141,15.0,8,ffc
128,Blake Corum,RB,LAR,120.3,83,146,14.1,11,ffc
129,Rashid Shaheed,WR,SEA,121.0,96,140,9.5,11,ffc
130,Travis Kelce,TE,KC,121.8,73,153,18.6,5,ffc
131,New England Defense,DEF,NE,123.9,104,150,12.3,11,ffc
132,Theo Wease Jr.,WR,MIA,127.4,116,161,14.8,6,ffc
133,Brandon Aubrey,PK,DAL,129.3,73,184,21.7,14,ffc
134,Detroit Defense,DEF,DET,130.3,116,147,9.3,6,ffc
135,Jerry Jeudy,WR,CLE,131.5,107,149,9.1,11,ffc
136,Rashod Bateman,WR,BAL,133.6,85,151,18.4,13,ffc
137,Philadelphia Defense,DEF,PHI,133.6,98,168,15.0,10,ffc
138,Zach Charbonnet,RB,SEA,133.7,88,169,17.5,11,ffc
139,Baker Mayfield,QB,TB,133.8,97,150,14.1,10,ffc
140,Tyler Shough,QB,NO,134.2,101,159,12.7,8,ffc
141,Tre Tucker,WR,LV,134.7,113,148,8.1,13,ffc
142,Jason Myers,PK,SEA,135.0,93,184,21.2,11,ffc
143,Mark Andrews,TE,BAL,135.1,84,171,19.6,13,ffc
144,Jalen McMillan,WR,TB,135.8,114,150,8.4,10,ffc
145,Kyler Murray,QB,MIN,137.5,93,172,16.8,6,ffc
146,Isaiah Likely,TE,NYG,137.9,90,179,18.1,8,ffc
147,Denzel Boston,WR,CLE,138.6,115,159,8.7,11,ffc
148,Ka'imi Fairbairn,PK,HOU,138.8,97,175,20.8,8,ffc
149,Calvin Ridley,WR,TEN,139.4,123,150,7.4,9,ffc
150,Jauan Jennings,WR,MIN,140.5,121,153,9.1,6,ffc
151,Pittsburgh Defense,DEF,PIT,140.5,105,180,13.6,9,ffc
152,Jalen Nailor,WR,LV,141.1,115,166,12.1,13,ffc
153,De'Zhaun Stribling,WR,SF,141.8,104,178,14.3,8,ffc
154,LA Chargers Defense,DEF,LAC,143.4,113,203,14.8,7,ffc
155,Chase McLaughlin,PK,TB,144.7,114,167,12.4,10,ffc
156,Harrison Mevis,PK,LAR,144.9,111,188,20.8,11,ffc
157,Tyler Bass,PK,BUF,145.2,1,206,55.7,7,ffc
158,Cameron Dicker,PK,LAC,145.3,108,186,18.0,7,ffc
159,Woody Marks,RB,HOU,146.9,128,168,11.9,8,ffc
160,Jake Ferguson,TE,DAL,147.4,108,175,17.6,14,ffc
161,Sam Darnold,QB,SEA,148.0,98,169,19.1,11,ffc
162,Hunter Henry,TE,NE,148.2,119,177,17.6,11,ffc
163,Tyjae Spears,RB,TEN,148.8,95,173,20.4,9,ffc
164,Tyrone Tracy Jr.,RB,NYG,148.9,112,174,13.8,8,ffc
165,Malik Washington,WR,MIA,149.0,108,176,15.7,6,ffc
166,Dalton Kincaid,TE,BUF,149.1,110,176,17.2,7,ffc
167,Alvin Kamara,RB,NO,150.0,98,180,19.8,8,ffc
168,Tyler Loop,PK,BAL,150.7,112,194,15.6,13,ffc
169,Jordan Love,QB,GB,152.4,130,176,11.4,11,ffc
170,Cooper Kupp,WR,SEA,152.6,118,175,13.3,11,ffc
171,Cam Little,PK,JAX,153.9,111,195,18.0,7,ffc
172,Chris Rodriguez Jr.,RB,JAX,154.5,105,199,18.8,7,ffc
173,Jake Bates,PK,DET,155.0,108,190,23.8,6,ffc
174,Brenton Strange,TE,JAX,155.2,126,178,19.9,7,ffc
175,Jonah Coleman,RB,DEN,155.7,135,181,15.7,10,ffc
176,Isiah Pacheco,RB,DET,155.8,101,179,20.9,6,ffc
177,Jacksonville Defense,DEF,JAX,156.0,116,195,16.0,7,ffc
178,Tyler Allgeier,RB,ARI,156.3,107,209,20.0,14,ffc
179,Travis Hunter,WR,JAX,156.4,107,180,18.7,7,ffc
180,Kaelon Black,RB,SF,158.0,124,177,20.5,8,ffc
181,Buffalo Defense,DEF,BUF,158.2,121,198,14.2,7,ffc
182,Ray Davis,RB,BUF,158.6,113,206,28.2,7,ffc
183,Malik Willis,QB,MIA,159.1,108,190,20.8,6,ffc
184,Keaton Mitchell,RB,LAC,159.3,108,204,21.3,7,ffc
185,Tank Dell,WR,HOU,161.0,124,179,13.9,8,ffc
186,Will Reichard,PK,MIN,161.4,118,196,19.3,6,ffc
187,Baltimore Defense,DEF,BAL,162.3,128,210,15.3,13,ffc
188,Wil Lutz,PK,DEN,162.5,117,194,17.5,10,ffc
189,Tank Bigsby,RB,PHI,162.7,119,205,21.9,10,ffc
190,Dontayvion Wicks,WR,PHI,163.5,125,209,29.9,10,ffc
191,Kayshon Boutte,WR,NE,163.5,134,180,13.5,11,ffc
192,Adonai Mitchell,WR,NYJ,164.0,135,179,11.8,13,ffc
193,Braelon Allen,RB,NYJ,164.5,100,202,25.7,13,ffc
194,Daniel Jones,QB,IND,164.9,145,179,9.1,13,ffc
195,Ryan Flournoy,WR,DAL,166.2,151,176,7.9,14,ffc
196,MarShawn Lloyd,RB,GB,166.4,133,187,15.6,11,ffc
197,Ja'Kobi Lane,WR,BAL,167.1,108,202,22.7,13,ffc
198,Juwan Johnson,TE,NO,167.2,147,178,11.1,8,ffc
199,Brian Robinson,RB,ATL,168.6,122,201,20.6,11,ffc
200,C.J. Stroud,QB,HOU,168.7,156,184,8.9,8,ffc
201,Cleveland Defense,DEF,CLE,168.7,132,206,15.4,11,ffc
202,Blake Grupe,PK,IND,169.5,143,196,17.1,13,ffc
203,Omar Cooper Jr.,WR,NYJ,170.0,159,178,6.4,13,ffc
204,Mike Washington Jr.,RB,LV,171.1,136,208,23.2,13,ffc
205,Eddy Piñeiro,PK,SF,171.8,114,206,26.4,8,ffc
206,Tennessee Defense,DEF,TEN,172.4,155,192,11.9,9,ffc
207,Jacoby Brissett,QB,ARI,172.7,159,190,11.1,14,ffc
208,T.J. Hockenson,TE,MIN,173.4,117,205,22.8,6,ffc
209,Cairo Santos,PK,CHI,173.5,142,199,15.1,10,ffc
210,Harrison Butker,PK,KC,174.4,139,209,21.0,5,ffc
211,Dylan Sampson,RB,CLE,174.7,140,197,17.9,11,ffc
212,New Orleans Defense,DEF,NO,174.9,145,194,17.6,8,ffc
213,Greg Dulcich,TE,MIA,176.7,122,206,32.3,6,ffc
214,Isaac TeSlaa,WR,DET,179.3,156,199,15.7,6,ffc
215,Evan McPherson,PK,CIN,180.2,129,210,19.4,6,ffc
216,Andy Borregales,PK,NE,180.4,168,194,7.9,11,ffc
217,NY Giants Defense,DEF,NYG,183.0,162,203,18.1,8,ffc
218,Chicago Defense,DEF,CHI,184.4,154,209,20.1,10,ffc
219,Atlanta Defense,DEF,ATL,187.0,166,207,16.5,11,ffc
220,Fernando Mendoza,QB,LV,199.0,199,199,0.0,13,ffc
1,Jahmyr Gibbs,RB,DET,1.0,1,1,0.00,6,fantasypros
2,Bijan Robinson,RB,ATL,2.0,2,2,0.00,11,fantasypros
3,Ja'Marr Chase,WR,CIN,3.0,3,3,0.00,6,fantasypros
4,Puka Nacua,WR,LAR,4.0,4,4,0.00,11,fantasypros
5,Christian McCaffrey,RB,SF,5.0,5,5,0.00,8,fantasypros
6,Jaxon Smith-Njigba,WR,SEA,6.67,6,8,0.94,11,fantasypros
7,Jonathan Taylor,RB,IND,6.67,6,7,0.47,13,fantasypros
8,Amon-Ra St. Brown,WR,DET,7.67,7,8,0.47,6,fantasypros
9,James Cook III,RB,BUF,9.33,9,10,0.47,7,fantasypros
10,Ashton Jeanty,RB,LV,11.0,9,13,1.63,13,fantasypros
