rank,name,position,team,adp,high,low,stdev,bye,source
1,Jahmyr Gibbs,RB,DET,1.5,1,3,0.6,6,ffc
2,Bijan Robinson,RB,ATL,2.2,1,3,0.6,11,ffc
3,Puka Nacua,WR,LAR,2.8,1,3,0.5,11,ffc
4,Ja'Marr Chase,WR,CIN,4.0,1,7,1.0,6,ffc
5,Christian McCaffrey,RB,SF,4.9,1,9,1.6,8,ffc
6,Jonathan Taylor,RB,IND,6.3,3,10,1.3,13,ffc
7,Jaxon Smith-Njigba,WR,SEA,6.6,4,10,1.4,11,ffc
8,Amon-Ra St. Brown,WR,DET,8.4,5,12,1.5,6,ffc
9,De'Von Achane,RB,MIA,9.6,8,11,1.0,6,ffc
10,Derrick Henry,RB,BAL,10.1,7,15,1.6,13,ffc
11,James Cook III,RB,BUF,10.2,5,15,1.6,7,ffc
12,CeeDee Lamb,WR,DAL,12.7,8,18,2.0,14,ffc
13,Drake London,WR,ATL,13.1,10,16,2.4,11,ffc
14,Justin Jefferson,WR,MIN,13.8,7,19,2.4,6,ffc
15,Ashton Jeanty,RB,LV,14.4,7,21,2.9,13,ffc
16,A.J. Brown,WR,NE,16.2,10,21,2.2,11,ffc
17,Saquon Barkley,RB,PHI,16.7,10,25,3.0,10,ffc
18,Omarion Hampton,RB,LAC,17.3,9,24,3.2,7,ffc
19,George Pickens,WR,DAL,18.9,17,21,1.5,14,ffc
20,Kenneth Walker III,RB,KC,19.2,13,25,2.9,5,ffc
21,Chase Brown,RB,CIN,19.9,12,25,2.9,6,ffc
22,Chris Olave,WR,NO,23.2,20,27,2.0,8,ffc
23,Nico Collins,WR,HOU,23.3,17,29,2.4,8,ffc
24,Tee Higgins,WR,CIN,23.5,20,27,2.0,6,ffc
25,Josh Jacobs,RB,GB,25.9,20,33,2.9,11,ffc
26,Jeremiyah Love,RB,ARI,26.5,21,32,2.4,14,ffc
27,Zay Flowers,WR,BAL,26.7,24,29,1.7,13,ffc
28,Rashee Rice,WR,KC,26.9,18,33,3.4,5,ffc
29,Garrett Wilson,WR,NYJ,27.0,22,32,3.6,13,ffc
30,Josh Allen,QB,BUF,28.2,12,37,6.2,7,ffc
31,DeVonta Smith,WR,PHI,29.8,21,37,3.4,10,ffc
32,Breece Hall,RB,NYJ,31.2,24,38,3.5,13,ffc
33,Kyren Williams,RB,LAR,31.7,21,40,3.7,11,ffc
34,Javonte Williams,RB,DAL,34.1,24,41,3.7,14,ffc
35,Tetairoa McMillan,WR,CAR,34.6,25,41,3.5,5,ffc
36,Trey McBride,TE,ARI,36.8,18,47,6.9,14,ffc
37,Terry McLaurin,WR,WAS,37.0,31,46,3.9,7,ffc
38,Cam Skattebo,RB,NYG,37.1,31,42,2.9,8,ffc
39,Ladd McConkey,WR,LAC,37.9,29,45,3.6,7,ffc
40,Davante Adams,WR,LAR,38.2,30,44,2.8,11,ffc
41,Travis Etienne Jr.,RB,NO,39.5,34,47,3.0,8,ffc
42,Malik Nabers,WR,NYG,41.7,27,59,5.6,8,ffc
43,Jameson Williams,WR,DET,41.8,37,48,3.2,6,ffc
44,Brock Bowers,TE,LV,42.1,17,59,9.6,13,ffc
45,Jaylen Waddle,WR,DEN,42.9,32,49,4.5,10,ffc
46,Joe Burrow,QB,CIN,44.2,31,62,9.6,6,ffc
47,D'Andre Swift,RB,CHI,45.5,36,53,5.4,10,ffc
48,Emeka Egbuka,WR,TB,46.0,32,58,5.1,10,ffc
49,Luther Burden III,WR,CHI,46.1,39,53,3.7,10,ffc
50,Bucky Irving,RB,TB,46.7,35,53,4.6,10,ffc
51,Quinshon Judkins,RB,CLE,49.6,37,60,5.8,11,ffc
52,Mike Evans,WR,SF,50.0,39,60,4.8,8,ffc
53,Rome Odunze,WR,CHI,53.4,47,67,4.3,10,ffc
54,Colston Loveland,TE,CHI,55.6,45,66,5.3,10,ffc
55,David Montgomery,RB,HOU,56.3,45,65,4.5,8,ffc
56,Lamar Jackson,QB,BAL,56.3,37,66,8.4,13,ffc
57,DK Metcalf,WR,PIT,58.1,51,67,5.1,9,ffc
58,Bhayshul Tuten,RB,JAX,58.2,45,65,5.1,7,ffc
59,Alec Pierce,WR,IND,58.3,46,67,5.6,13,ffc
60,TreVeyon Henderson,RB,NE,59.7,51,68,4.0,11,ffc
61,Christian Watson,WR,GB,59.8,46,74,5.3,11,ffc
62,Tyler Warren,TE,IND,61.7,45,73,6.4,13,ffc
63,Dak Prescott,QB,DAL,61.8,54,66,3.0,14,ffc
64,Carnell Tate,WR,TEN,62.6,49,77,5.7,9,ffc
65,Drake Maye,QB,NE,62.8,43,83,7.3,11,ffc
66,Marvin Harrison Jr.,WR,ARI,63.2,48,82,6.5,14,ffc
67,DJ Moore,WR,BUF,64.5,49,79,7.0,7,ffc
68,Courtland Sutton,WR,DEN,67.0,55,81,7.0,10,ffc
69,Jadarian Price,RB,SEA,67.9,52,82,5.8,11,ffc
70,Rhamondre Stevenson,RB,NE,71.8,55,83,7.4,11,ffc
71,Parker Washington,WR,JAX,73.4,59,82,6.8,7,ffc
72,Tony Pollard,RB,TEN,74.4,56,86,6.8,9,ffc
73,Patrick Mahomes,QB,KC,74.7,63,95,9.1,5,ffc
74,Brian Thomas Jr.,WR,JAX,75.3,61,88,6.6,7,ffc
75,Tucker Kraft,TE,GB,77.2,60,93,8.2,11,ffc
76,Justin Herbert,QB,LAC,78.0,66,90,6.2,7,ffc
77,Michael Wilson,WR,ARI,78.7,61,96,9.6,14,ffc
78,Rico Dowdle,RB,PIT,79.2,65,94,6.9,9,ffc
79,Michael Pittman Jr.,WR,PIT,79.5,64,91,5.8,9,ffc
80,Sam LaPorta,TE,DET,79.8,65,94,8.7,6,ffc
81,Harold Fannin Jr.,TE,CLE,80.2,59,90,8.4,11,ffc
82,Jordyn Tyson,WR,NO,80.8,52,94,11.0,8,ffc
83,Chuba Hubbard,RB,CAR,82.5,65,96,6.5,5,ffc
84,Jayden Reed,WR,GB,82.7,64,90,7.2,11,ffc
85,Chris Godwin Jr.,WR,TB,82.7,65,98,6.6,10,ffc
86,Jayden Daniels,QB,WAS,83.3,65,104,8.4,7,ffc
87,J.K. Dobbins,RB,DEN,84.8,62,102,8.6,10,ffc
88,Trevor Lawrence,QB,JAX,86.8,73,108,9.9,7,ffc
89,Josh Downs,WR,IND,87.3,67,99,8.9,13,ffc
90,Jordan Addison,WR,MIN,87.8,77,96,4.9,6,ffc
91,Quentin Johnston,WR,LAC,91.3,71,119,9.2,7,ffc
92,Xavier Worthy,WR,KC,91.7,80,103,5.6,5,ffc
93,Seattle Defense,DEF,SEA,92.3,82,105,7.0,11,ffc
94,Jared Goff,QB,DET,92.8,76,119,14.3,6,ffc
95,Kyle Pitts Sr.,TE,ATL,94.2,79,130,13.4,11,ffc
96,RJ Harvey,RB,DEN,94.3,77,114,9.2,10,ffc
97,Aaron Jones Sr.,RB,MIN,95.7,82,110,9.7,6,ffc
98,Jalen Hurts,QB,PHI,97.2,74,118,12.2,10,ffc
99,Ricky Pearsall,WR,SF,97.3,77,112,8.7,8,ffc
100,Denver Defense,DEF,DEN,98.7,82,115,7.5,10,ffc
101,Romeo Doubs,WR,NE,99.5,85,108,6.4,11,ffc
102,Kyle Monangai,RB,CHI,99.6,74,120,11.1,10,ffc
103,Jakobi Meyers,WR,JAX,99.9,85,107,6.5,7,ffc
104,Wan'Dale Robinson,WR,TEN,101.6,86,117,9.0,9,ffc
105,Khalil Shakir,WR,BUF,102.8,88,113,8.2,7,ffc
106,Makai Lemon,WR,PHI,103.1,82,116,8.1,10,ffc
107,LA Rams Defense,DEF,LAR,104.4,92,126,8.2,11,ffc
108,Matthew Stafford,QB,LAR,104.8,70,122,14.5,11,ffc
109,Kenny Gainwell,RB,TB,106.1,70,127,13.8,10,ffc
110,Rachaad White,RB,WAS,106.7,78,123,11.5,7,ffc
111,Brock Purdy,QB,SF,107.2,84,126,12.4,8,ffc
112,Caleb Williams,QB,CHI,107.8,83,129,11.4,10,ffc
113,George Kittle,TE,SF,108.1,76,147,21.7,8,ffc
114,Houston Defense,DEF,HOU,109.6,96,123,7.1,8,ffc
115,Jalen Coker,WR,CAR,110.0,100,116,5.0,5,ffc
116,Matthew Golden,WR,GB,111.7,92,127,8.0,11,ffc
117,New England Defense,DEF,NE,112.0,97,125,9.9,11,ffc
118,Jayden Higgins,WR,HOU,112.1,103,127,6.0,8,ffc
119,Travis Kelce,TE,KC,112.8,81,146,20.0,5,ffc
120,KC Concepcion,WR,CLE,114.2,95,125,7.0,11,ffc
121,Blake Corum,RB,LAR,115.9,76,147,15.1,11,ffc
122,Jacory Croskey-Merritt,RB,WAS,120.5,89,146,13.4,7,ffc
123,Jordan Mason,RB,MIN,121.7,96,147,13.7,6,ffc
124,Mark Andrews,TE,BAL,122.0,88,166,18.7,13,ffc
125,Bo Nix,QB,DEN,122.9,93,140,11.2,10,ffc
126,Philadelphia Defense,DEF,PHI,124.2,104,150,10.9,10,ffc
127,Brandon Aubrey,PK,DAL,125.3,79,159,22.5,14,ffc
128,Rashid Shaheed,WR,SEA,126.9,114,150,6.8,11,ffc
129,Jaxson Dart,QB,NYG,127.4,109,143,9.1,8,ffc
130,Brandon Aiyuk,WR,SF,128.0,98,143,18.4,8,ffc
131,Jake Ferguson,TE,DAL,128.4,99,152,17.5,14,ffc
132,Jauan Jennings,WR,MIN,129.0,119,147,6.1,6,ffc
133,Jonathon Brooks,RB,CAR,129.6,89,156,15.4,5,ffc
134,Antonio Williams,WR,WAS,130.4,123,144,8.7,7,ffc
135,Dallas Goedert,TE,PHI,130.7,95,154,17.0,10,ffc
136,Jacksonville Defense,DEF,JAX,131.2,115,139,8.8,7,ffc
137,Baker Mayfield,QB,TB,131.4,96,143,13.5,10,ffc
138,Woody Marks,RB,HOU,132.2,111,151,14.3,8,ffc
139,Tre Tucker,WR,LV,133.9,123,148,6.4,13,ffc
140,Denzel Boston,WR,CLE,134.0,116,147,6.6,11,ffc
141,Cameron Dicker,PK,LAC,134.5,110,159,18.0,7,ffc
142,Jordan Love,QB,GB,135.2,130,142,4.3,11,ffc
143,Omar Cooper Jr.,WR,NYJ,136.1,111,150,9.5,13,ffc
144,Jalen McMillan,WR,TB,136.4,126,148,6.5,10,ffc
145,Jerry Jeudy,WR,CLE,138.1,123,152,7.8,11,ffc
146,Jalen Nailor,WR,LV,139.7,136,142,2.1,13,ffc
147,Isiah Pacheco,RB,DET,141.4,102,175,20.0,6,ffc
148,Detroit Defense,DEF,DET,142.0,122,179,18.2,6,ffc
149,Jason Myers,PK,SEA,142.6,96,160,23.7,11,ffc
150,Dalton Kincaid,TE,BUF,142.6,93,166,25.7,7,ffc
151,Minnesota Defense,DEF,MIN,142.9,113,169,18.3,6,ffc
152,Tyjae Spears,RB,TEN,143.6,136,156,5.1,9,ffc
153,Tyler Loop,PK,BAL,145.2,119,171,14.6,13,ffc
154,Adonai Mitchell,WR,NYJ,146.7,135,159,10.3,13,ffc
155,Ka'imi Fairbairn,PK,HOU,147.5,134,161,14.1,8,ffc
156,Rashod Bateman,WR,BAL,148.0,138,157,6.9,13,ffc
157,Sam Darnold,QB,SEA,148.2,130,171,11.9,11,ffc
158,Cairo Santos,PK,CHI,148.2,141,171,10.6,10,ffc
159,Chris Rodriguez Jr.,RB,JAX,148.6,132,167,8.2,7,ffc
160,Kyler Murray,QB,MIN,149.6,121,177,19.6,6,ffc
161,Jake Bates,PK,DET,149.8,135,164,13.4,6,ffc
162,Isaiah Likely,TE,NYG,150.7,101,177,18.8,8,ffc
163,Zach Charbonnet,RB,SEA,150.7,97,190,21.5,11,ffc
164,Hunter Henry,TE,NE,150.8,120,159,17.2,11,ffc
165,Baltimore Defense,DEF,BAL,152.9,112,180,20.1,13,ffc
166,Buffalo Defense,DEF,BUF,154.1,125,180,16.4,7,ffc
167,Cam Little,PK,JAX,154.6,114,180,19.5,7,ffc
168,Tyler Bass,PK,BUF,155.8,140,193,23.4,7,ffc
169,Pittsburgh Defense,DEF,PIT,155.8,125,179,18.0,9,ffc
170,Malik Washington,WR,MIA,159.8,134,173,18.2,6,ffc
171,LA Chargers Defense,DEF,LAC,161.3,133,189,13.7,7,ffc
172,Washington Defense,DEF,WAS,162.2,140,180,17.0,7,ffc
173,Chase McLaughlin,PK,TB,162.5,141,203,24.2,10,ffc
174,Chris Boswell,PK,PIT,164.9,144,208,22.6,9,ffc
175,Evan McPherson,PK,CIN,166.3,143,195,18.8,6,ffc
176,Travis Hunter,WR,JAX,167.0,151,180,12.0,7,ffc
177,Harrison Butker,PK,KC,169.4,147,177,10.2,5,ffc
178,Wil Lutz,PK,DEN,171.8,158,204,13.9,10,ffc
179,NY Jets Defense,DEF,NYJ,177.6,136,198,25.3,13,ffc
180,Atlanta Defense,DEF,ATL,183.8,173,195,10.4,11,ffc
