rank,name,position,team,adp,high,low,stdev,bye,source
106,Travis Kelce,TE,KC,102.5,78,143,19.7,5,ffc
107,Matthew Stafford,QB,LAR,103.4,73,125,12.5,11,ffc
108,Khalil Shakir,WR,BUF,104.1,91,114,8.9,7,ffc
109,Caleb Williams,QB,CHI,104.4,84,127,11.8,10,ffc
110,Makai Lemon,WR,PHI,104.7,81,118,8.8,10,ffc
111,LA Rams Defense,DEF,LAR,105.4,89,121,10.1,11,ffc
112,George Kittle,TE,SF,108.1,65,147,19.2,8,ffc
113,Jalen Coker,WR,CAR,108.8,91,118,7.4,5,ffc
114,Matthew Golden,WR,GB,109.5,97,127,7.1,11,ffc
115,Houston Defense,DEF,HOU,110.1,96,124,7.9,8,ffc
116,Rachaad White,RB,WAS,110.1,81,130,10.8,7,ffc
117,Brock Purdy,QB,SF,110.5,87,127,10.6,8,ffc
118,Kenny Gainwell,RB,TB,110.6,82,142,12.4,10,ffc
119,New England Defense,DEF,NE,111.4,107,118,4.1,11,ffc
120,Jayden Higgins,WR,HOU,114.3,98,127,6.2,8,ffc
121,Jacory Croskey-Merritt,RB,WAS,114.9,73,146,17.5,7,ffc
122,KC Concepcion,WR,CLE,115.1,95,130,7.5,11,ffc
123,Blake Corum,RB,LAR,118.2,79,147,15.0,11,ffc
124,Rashid Shaheed,WR,SEA,120.7,92,139,10.9,11,ffc
125,Bo Nix,QB,DEN,120.9,90,143,11.5,10,ffc
126,Mark Andrews,TE,BAL,123.7,88,166,17.9,13,ffc
127,Jordan Mason,RB,MIN,123.9,85,140,14.7,6,ffc
128,Jonathon Brooks,RB,CAR,125.3,90,150,15.7,5,ffc
129,Philadelphia Defense,DEF,PHI,125.5,107,150,11.4,10,ffc
130,Jaxson Dart,QB,NYG,128.3,111,140,6.9,8,ffc
131,Jake Ferguson,TE,DAL,128.4,99,152,16.0,14,ffc
132,Brandon Aubrey,PK,DAL,128.6,62,165,25.3,14,ffc
133,Antonio Williams,WR,WAS,129.0,107,145,15.2,7,ffc
134,Tre Tucker,WR,LV,129.0,105,150,12.2,13,ffc
135,Jauan Jennings,WR,MIN,129.5,116,147,7.3,6,ffc
136,Baker Mayfield,QB,TB,130.9,91,149,15.1,10,ffc
137,Dallas Goedert,TE,PHI,131.8,98,150,14.7,10,ffc
138,Woody Marks,RB,HOU,132.4,100,156,19.0,8,ffc
139,Jacksonville Defense,DEF,JAX,132.6,119,148,9.1,7,ffc
140,Omar Cooper Jr.,WR,NYJ,133.9,106,150,10.6,13,ffc
141,Jordan Love,QB,GB,134.8,127,143,5.7,11,ffc
142,Denzel Boston,WR,CLE,135.1,116,150,8.5,11,ffc
143,Jalen McMillan,WR,TB,135.5,126,145,6.3,10,ffc
144,Minnesota Defense,DEF,MIN,136.2,107,164,16.2,6,ffc
145,Jerry Jeudy,WR,CLE,136.8,129,142,5.2,11,ffc
146,Detroit Defense,DEF,DET,137.2,112,179,18.2,6,ffc
147,Dalton Kincaid,TE,BUF,138.0,117,162,16.0,7,ffc
148,Tyjae Spears,RB,TEN,138.2,113,144,10.3,9,ffc
149,Jalen Nailor,WR,LV,138.5,130,147,4.3,13,ffc
150,Isaiah Likely,TE,NYG,141.2,110,178,17.1,8,ffc
151,Pittsburgh Defense,DEF,PIT,143.7,99,178,18.3,9,ffc
152,Calvin Ridley,WR,TEN,144.8,138,150,4.8,9,ffc
153,Isiah Pacheco,RB,DET,145.3,102,176,19.3,6,ffc
154,Cameron Dicker,PK,LAC,145.6,110,185,32.8,7,ffc
155,Brian Robinson Jr.,RB,ATL,146.8,110,174,23.0,11,ffc
156,Kyler Murray,QB,MIN,148.8,121,176,14.7,6,ffc
157,Buffalo Defense,DEF,BUF,149.8,96,178,20.6,7,ffc
158,Alvin Kamara,RB,NO,151.6,112,189,24.8,8,ffc
159,Jason Myers,PK,SEA,151.6,106,171,21.8,11,ffc
160,Jake Bates,PK,DET,151.8,111,187,22.1,6,ffc
161,Chris Rodriguez Jr.,RB,JAX,152.1,123,169,14.1,7,ffc
162,Cairo Santos,PK,CHI,152.7,139,190,17.3,10,ffc
163,Sam Darnold,QB,SEA,152.9,130,171,11.8,11,ffc
164,Isaac TeSlaa,WR,DET,153.5,136,169,11.6,6,ffc
165,Tyler Loop,PK,BAL,153.6,119,177,19.6,13,ffc
166,Rashod Bateman,WR,BAL,154.6,137,163,9.4,13,ffc
167,Baltimore Defense,DEF,BAL,154.9,131,180,14.4,13,ffc
168,Travis Hunter,WR,JAX,155.6,133,175,16.2,7,ffc
169,Malik Washington,WR,MIA,157.3,147,173,10.1,6,ffc
170,Cam Little,PK,JAX,158.0,140,180,15.5,7,ffc
171,Daniel Jones,QB,IND,158.5,1,204,71.9,13,ffc
172,Tyler Shough,QB,NO,158.8,131,176,13.8,8,ffc
173,Zach Charbonnet,RB,SEA,159.3,111,197,20.6,11,ffc
174,Keaton Mitchell,RB,LAC,160.3,120,208,28.4,7,ffc
175,Tank Dell,WR,HOU,161.0,150,175,9.0,8,ffc
176,Chase McLaughlin,PK,TB,161.0,144,175,13.8,10,ffc
177,Andy Borregales,PK,NE,161.0,143,194,22.9,11,ffc
178,LA Chargers Defense,DEF,LAC,161.1,134,189,12.0,7,ffc
179,Harrison Butker,PK,KC,162.0,142,177,15.4,5,ffc
180,Evan McPherson,PK,CIN,166.6,143,195,17.2,6,ffc
181,Wil Lutz,PK,DEN,168.0,158,171,5.3,10,ffc
182,Washington Defense,DEF,WAS,171.5,140,204,15.4,7,ffc
183,NY Giants Defense,DEF,NYG,179.6,139,204,22.1,8,ffc
184,NY Jets Defense,DEF,NYJ,185.4,159,198,14.4,13,ffc
