rank,name,position,team,adp,high,low,stdev,bye,source
48,Ladd McConkey,WR,LAC,46.3,32,63,5.3,7,ffc
49,Alec Pierce,WR,IND,46.9,37,62,4.7,13,ffc
50,Quinshon Judkins,RB,CLE,47.9,33,62,5.6,11,ffc
51,Drake Maye,QB,NE,48.6,33,61,6.2,11,ffc
52,DJ Moore,WR,BUF,48.8,36,67,5.3,7,ffc
53,Bhayshul Tuten,RB,JAX,50.8,34,63,6.4,7,ffc
54,Jaylen Waddle,WR,DEN,50.8,33,72,6.8,10,ffc
55,Lamar Jackson,QB,BAL,51.6,28,68,9.5,13,ffc
56,Luther Burden III,WR,CHI,54.3,39,74,6.5,10,ffc
57,Courtland Sutton,WR,DEN,56.0,45,73,6.5,10,ffc
58,TreVeyon Henderson,RB,NE,56.7,39,67,6.5,11,ffc
59,Jadarian Price,RB,SEA,57.7,37,75,7.8,11,ffc
60,Mike Evans,WR,SF,58.4,46,75,5.7,8,ffc
61,Joe Burrow,QB,CIN,59.0,44,71,6.0,6,ffc
62,Marvin Harrison Jr.,WR,ARI,62.5,47,76,6.1,14,ffc
63,DK Metcalf,WR,PIT,64.0,48,77,6.8,9,ffc
64,David Montgomery,RB,HOU,64.2,47,80,6.5,8,ffc
65,Christian Watson,WR,GB,65.0,48,80,6.2,11,ffc
66,Tony Pollard,RB,TEN,65.4,55,77,5.4,9,ffc
67,Dak Prescott,QB,DAL,67.7,51,88,6.5,14,ffc
68,Colston Loveland,TE,CHI,68.3,49,83,7.3,10,ffc
69,Jayden Daniels,QB,WAS,68.4,54,91,7.5,7,ffc
70,Rico Dowdle,RB,PIT,68.6,47,83,8.2,9,ffc
71,Parker Washington,WR,JAX,69.2,53,84,6.1,7,ffc
72,Brock Purdy,QB,SF,69.9,54,87,9.9,8,ffc
73,Tyler Warren,TE,IND,71.8,40,93,11.9,13,ffc
74,Brian Thomas Jr.,WR,JAX,72.3,53,93,8.3,7,ffc
75,Rhamondre Stevenson,RB,NE,73.3,58,85,5.8,11,ffc
76,Jalen Hurts,QB,PHI,74.0,58,97,7.5,10,ffc
77,Carnell Tate,WR,TEN,74.3,57,91,7.1,9,ffc
78,Jakobi Meyers,WR,JAX,75.2,61,91,5.4,7,ffc
79,Jaylen Warren,RB,PIT,77.2,62,91,6.6,9,ffc
80,Chuba Hubbard,RB,CAR,77.8,61,92,7.3,5,ffc
81,Wan'Dale Robinson,WR,TEN,78.0,61,92,6.5,9,ffc
82,Michael Pittman Jr.,WR,PIT,78.6,61,95,7.2,9,ffc
83,Quentin Johnston,WR,LAC,81.6,64,93,6.7,7,ffc
84,Jordyn Tyson,WR,NO,82.0,63,99,7.2,8,ffc
85,Kyle Pitts Sr.,TE,ATL,83.1,62,101,7.8,11,ffc
86,J.K. Dobbins,RB,DEN,83.6,60,102,8.8,10,ffc
87,Matthew Stafford,QB,LAR,83.8,57,111,11.3,11,ffc
88,Harold Fannin Jr.,TE,CLE,85.0,66,97,7.3,11,ffc
89,Deebo Samuel Sr.,WR,SF,86.4,65,104,8.0,8,ffc
90,RJ Harvey,RB,DEN,88.8,68,112,9.3,10,ffc
91,Trevor Lawrence,QB,JAX,90.0,64,120,13.2,7,ffc
92,Stefon Diggs,WR,WAS,90.4,64,140,11.0,7,ffc
93,Michael Wilson,WR,ARI,90.6,66,115,9.4,14,ffc
94,Jayden Reed,WR,GB,92.5,68,115,9.1,11,ffc
95,Jordan Addison,WR,MIN,93.0,73,105,7.4,6,ffc
96,Chris Godwin Jr.,WR,TB,93.3,67,119,10.0,10,ffc
97,Sam LaPorta,TE,DET,93.8,68,138,11.3,6,ffc
98,Denver Defense,DEF,DEN,94.6,64,117,11.6,10,ffc
99,Aaron Jones Sr.,RB,MIN,95.5,75,113,9.0,6,ffc
100,Jaxson Dart,QB,NYG,96.0,68,130,13.2,8,ffc
101,Patrick Mahomes,QB,KC,98.9,65,121,12.7,5,ffc
102,Kyle Monangai,RB,CHI,99.8,71,122,11.0,10,ffc
103,Josh Downs,WR,IND,100.2,79,120,8.1,13,ffc
104,Makai Lemon,WR,PHI,100.5,75,117,9.7,10,ffc
105,Xavier Worthy,WR,KC,100.9,81,120,8.5,5,ffc
106,Kenny Gainwell,RB,TB,101.4,74,141,11.2,10,ffc
107,Rachaad White,RB,WAS,102.0,72,132,12.9,7,ffc
108,Dallas Goedert,TE,PHI,103.2,84,137,17.4,10,ffc
109,Seattle Defense,DEF,SEA,103.3,85,115,7.0,11,ffc
110,Khalil Shakir,WR,BUF,104.0,84,124,7.5,7,ffc
111,Tucker Kraft,TE,GB,106.4,58,155,18.3,11,ffc
112,Caleb Williams,QB,CHI,106.7,67,135,15.2,10,ffc
113,Justin Herbert,QB,LAC,107.0,71,131,13.6,7,ffc
114,Jared Goff,QB,DET,107.5,75,136,13.5,6,ffc
115,Ricky Pearsall,WR,SF,107.6,95,114,6.4,8,ffc
116,Romeo Doubs,WR,NE,108.2,94,127,7.6,11,ffc
117,Houston Defense,DEF,HOU,110.3,83,131,10.4,8,ffc
118,Jacory Croskey-Merritt,RB,WAS,110.4,73,145,14.1,7,ffc
119,Rashid Shaheed,WR,SEA,113.2,93,125,7.7,11,ffc
120,Jonathon Brooks,RB,CAR,115.7,74,146,17.2,5,ffc
121,Matthew Golden,WR,GB,115.8,90,139,9.8,11,ffc
122,Bo Nix,QB,DEN,118.8,74,145,16.9,10,ffc
123,Blake Corum,RB,LAR,118.9,78,149,15.5,11,ffc
124,Detroit Defense,DEF,DET,119.6,105,128,8.9,6,ffc
125,Minnesota Defense,DEF,MIN,120.9,118,127,3.1,6,ffc
126,Jordan Mason,RB,MIN,121.1,82,147,14.9,6,ffc
127,John Metchie III,WR,CAR,121.2,111,150,8.6,5,ffc
128,Travis Kelce,TE,KC,121.8,88,149,15.3,5,ffc
129,Calvin Ridley,WR,TEN,126.3,109,148,10.1,9,ffc
130,George Kittle,TE,SF,126.4,89,169,22.2,8,ffc
131,Jalen Coker,WR,CAR,126.7,97,150,11.2,5,ffc
132,KC Concepcion,WR,CLE,127.4,95,150,12.2,11,ffc
133,Theo Wease Jr.,WR,MIA,127.9,100,148,12.7,6,ffc
134,Rashod Bateman,WR,BAL,130.5,99,152,17.1,13,ffc
135,Baker Mayfield,QB,TB,130.5,104,148,10.4,10,ffc
136,Zach Charbonnet,RB,SEA,131.2,71,173,25.3,11,ffc
137,Jayden Higgins,WR,HOU,132.4,102,150,11.5,8,ffc
138,New England Defense,DEF,NE,132.7,103,171,11.3,11,ffc
139,Brandon Aubrey,PK,DAL,132.9,80,183,21.2,14,ffc
140,Jerry Jeudy,WR,CLE,133.4,115,150,8.8,11,ffc
141,Ka'imi Fairbairn,PK,HOU,133.6,81,160,23.4,8,ffc
142,Mark Andrews,TE,BAL,133.6,97,178,19.9,13,ffc
143,LA Rams Defense,DEF,LAR,133.9,87,179,18.0,11,ffc
144,Jason Myers,PK,SEA,135.5,90,185,19.8,11,ffc
145,Tre Tucker,WR,LV,135.9,121,150,7.0,13,ffc
146,Isaiah Likely,TE,NYG,136.9,94,178,19.9,8,ffc
147,Tyler Shough,QB,NO,137.4,102,171,13.3,8,ffc
148,Jalen McMillan,WR,TB,139.5,111,169,11.8,10,ffc
149,Cameron Dicker,PK,LAC,139.9,107,161,15.9,7,ffc
150,Tank Dell,WR,HOU,140.1,114,159,10.8,8,ffc
151,Isiah Pacheco,RB,DET,140.9,95,176,19.0,6,ffc
152,Alvin Kamara,RB,NO,142.5,91,178,21.2,8,ffc
153,Woody Marks,RB,HOU,142.6,96,172,17.9,8,ffc
154,Jalen Nailor,WR,LV,142.8,115,166,13.4,13,ffc
155,Jauan Jennings,WR,MIN,143.6,110,180,12.7,6,ffc
156,Sam Darnold,QB,SEA,144.0,130,169,12.1,11,ffc
157,Philadelphia Defense,DEF,PHI,144.7,120,174,13.7,10,ffc
158,Jake Bates,PK,DET,146.5,114,164,15.1,6,ffc
159,Kyler Murray,QB,MIN,146.5,103,178,16.6,6,ffc
160,Tyjae Spears,RB,TEN,147.7,123,166,13.4,9,ffc
161,Cairo Santos,PK,CHI,148.3,136,172,11.5,10,ffc
162,Tyler Loop,PK,BAL,148.8,119,176,13.1,13,ffc
163,Denzel Boston,WR,CLE,148.8,117,178,14.9,11,ffc
164,LA Chargers Defense,DEF,LAC,148.8,111,178,16.9,7,ffc
165,Jordan Love,QB,GB,148.9,117,174,15.8,11,ffc
166,Antonio Williams,WR,WAS,150.3,98,176,19.9,7,ffc
167,Harrison Mevis,PK,LAR,151.0,138,163,12.1,11,ffc
168,Chase McLaughlin,PK,TB,151.1,120,180,18.1,10,ffc
169,Keaton Mitchell,RB,LAC,151.6,117,209,29.8,7,ffc
170,Jake Ferguson,TE,DAL,151.8,121,194,18.6,14,ffc
171,Tyler Allgeier,RB,ARI,151.9,96,201,24.5,14,ffc
172,Dalton Kincaid,TE,BUF,152.0,110,180,20.0,7,ffc
173,De'Zhaun Stribling,WR,SF,153.3,130,193,16.3,8,ffc
174,Juwan Johnson,TE,NO,153.7,135,204,26.7,8,ffc
175,Eddy Piñeiro,PK,SF,154.7,137,180,14.9,8,ffc
176,Kayshon Boutte,WR,NE,155.3,120,197,23.6,11,ffc
177,Tank Bigsby,RB,PHI,155.4,115,196,24.7,10,ffc
178,Chris Rodriguez Jr.,RB,JAX,155.8,117,197,23.7,7,ffc
179,Tyrone Tracy Jr.,RB,NYG,156.6,105,180,19.6,8,ffc
180,Nick Folk,PK,ATL,156.6,137,174,13.1,11,ffc
181,Cooper Kupp,WR,SEA,156.9,108,178,18.5,11,ffc
182,Pittsburgh Defense,DEF,PIT,157.5,131,179,14.4,9,ffc
183,Omar Cooper Jr.,WR,NYJ,157.5,136,178,12.9,13,ffc
184,Travis Hunter,WR,JAX,158.3,123,178,14.7,7,ffc
185,Adonai Mitchell,WR,NYJ,158.4,135,178,12.9,13,ffc
186,Malik Willis,QB,MIA,158.6,129,188,17.4,6,ffc
187,Malik Washington,WR,MIA,159.1,116,204,22.9,6,ffc
188,Will Reichard,PK,MIN,160.7,122,205,22.7,6,ffc
189,Buffalo Defense,DEF,BUF,161.0,135,200,16.5,7,ffc
190,Brian Robinson Jr.,RB,ATL,161.5,121,203,28.5,11,ffc
191,Tennessee Defense,DEF,TEN,161.7,141,177,9.9,9,ffc
192,Atlanta Defense,DEF,ATL,162.4,124,180,14.7,11,ffc
193,Hunter Henry,TE,NE,162.9,124,198,22.8,11,ffc
194,Cam Little,PK,JAX,163.0,136,205,17.2,7,ffc
195,Brenton Strange,TE,JAX,164.1,116,208,29.9,7,ffc
196,Baltimore Defense,DEF,BAL,166.3,148,191,10.4,13,ffc
197,Harrison Butker,PK,KC,167.8,140,205,13.8,5,ffc
198,Wil Lutz,PK,DEN,169.1,142,206,17.7,10,ffc
199,New Orleans Defense,DEF,NO,171.0,146,199,11.7,8,ffc
200,Chris Boswell,PK,PIT,172.3,159,179,8.0,9,ffc
201,Evan McPherson,PK,CIN,173.6,148,207,12.4,6,ffc
202,Justice Hill,RB,BAL,175.8,171,177,2.4,13,ffc
203,C.J. Stroud,QB,HOU,176.6,166,182,5.1,8,ffc
204,Cleveland Defense,DEF,CLE,182.5,159,198,13.6,11,ffc
205,Cam Ward,QB,TEN,185.7,146,210,23.5,9,ffc
1,Jahmyr Gibbs,RB,DET,1.33,1,2,0.47,6,fantasypros
2,Bijan Robinson,RB,ATL,1.67,1,2,0.47,11,fantasypros
3,Ja'Marr Chase,WR,CIN,3.0,3,3,0.00,6,fantasypros
4,Puka Nacua,WR,LAR,4.0,4,4,0.00,11,fantasypros
5,Christian McCaffrey,RB,SF,5.0,5,5,0.00,8,fantasypros
6,Jaxon Smith-Njigba,WR,SEA,6.33,6,7,0.47,11,fantasypros
7,Jonathan Taylor,RB,IND,6.67,6,7,0.47,13,fantasypros
8,Amon-Ra St. Brown,WR,DET,8.33,8,9,0.47,6,fantasypros
9,James Cook III,RB,BUF,9.33,9,10,0.47,7,fantasypros
10,Ashton Jeanty,RB,LV,11.0,8,13,2.16,13,fantasypros
