rank,name,position,team,adp,high,low,stdev,bye,source
147,Rashod Bateman,WR,BAL,137.4,100,153,14.1,13,ffc
148,Denzel Boston,WR,CLE,138.7,115,152,9.0,11,ffc
149,Cameron Dicker,PK,LAC,138.8,90,186,22.7,7,ffc
150,Pittsburgh Defense,DEF,PIT,138.8,99,199,15.2,9,ffc
151,Tyler Shough,QB,NO,139.3,111,170,10.6,8,ffc
152,Jake Bates,PK,DET,139.4,111,162,16.6,6,ffc
153,Jake Ferguson,TE,DAL,140.7,84,178,21.8,14,ffc
154,Woody Marks,RB,HOU,140.8,96,172,17.2,8,ffc
155,Calvin Ridley,WR,TEN,141.0,119,167,9.0,9,ffc
156,Jauan Jennings,WR,MIN,141.3,125,151,7.7,6,ffc
157,Dalton Kincaid,TE,BUF,141.5,86,178,21.1,7,ffc
158,Malik Washington,WR,MIA,142.6,104,175,14.6,6,ffc
159,Cam Little,PK,JAX,142.8,96,193,17.7,7,ffc
160,Ka'imi Fairbairn,PK,HOU,143.5,103,162,19.2,8,ffc
161,LA Chargers Defense,DEF,LAC,145.1,112,180,12.7,7,ffc
162,Cyrus Allen,WR,KC,145.3,81,178,29.9,5,ffc
163,Sam Darnold,QB,SEA,145.6,88,173,21.9,11,ffc
164,Chase McLaughlin,PK,TB,145.7,119,165,16.2,10,ffc
165,Harrison Mevis,PK,LAR,146.4,111,165,17.1,11,ffc
166,Braelon Allen,RB,NYJ,146.9,42,183,48.8,13,ffc
167,Jonah Coleman,RB,DEN,148.1,79,193,29.4,10,ffc
168,Brian Robinson,RB,ATL,149.3,87,182,36.9,11,ffc
169,Jordan Love,QB,GB,149.8,112,176,14.4,11,ffc
170,Cooper Kupp,WR,SEA,150.6,116,177,13.1,11,ffc
171,Tyler Loop,PK,BAL,150.8,119,180,15.1,13,ffc
172,Jalen Nailor,WR,LV,151.0,122,177,14.2,13,ffc
173,Chris Rodriguez Jr.,RB,JAX,151.4,109,179,16.7,7,ffc
174,Tyrone Tracy Jr.,RB,NYG,151.6,120,191,20.6,8,ffc
175,Tyler Allgeier,RB,ARI,153.6,111,188,17.9,14,ffc
176,Juwan Johnson,TE,NO,154.0,100,180,20.7,8,ffc
177,Mike Washington Jr.,RB,LV,154.9,93,210,25.1,13,ffc
178,Malachi Fields,WR,NYG,155.5,99,182,24.9,8,ffc
179,Dontayvion Wicks,WR,PHI,155.8,125,178,14.2,10,ffc
180,Trey Smack,PK,GB,156.5,132,178,13.9,11,ffc
181,Oronde Gadsden,TE,LAC,157.0,109,179,24.4,7,ffc
182,Alvin Kamara,RB,NO,157.6,102,188,21.1,8,ffc
183,Kaelon Black,RB,SF,158.0,125,178,18.0,8,ffc
184,Will Reichard,PK,MIN,158.2,114,198,19.3,6,ffc
185,Kayshon Boutte,WR,HOU,158.6,119,180,15.0,8,ffc
186,Isiah Pacheco,RB,DET,158.6,103,197,21.0,6,ffc
187,Jordyn Tyson,WR,NO,158.8,123,179,13.7,8,ffc
188,Jacksonville Defense,DEF,JAX,159.2,119,206,15.2,7,ffc
189,Ryan Flournoy,WR,DAL,159.8,121,179,14.8,14,ffc
190,Tank Bigsby,RB,PHI,159.8,115,187,18.8,10,ffc
191,Adonai Mitchell,WR,NYJ,159.9,136,179,11.9,13,ffc
192,Ray Davis,RB,BUF,160.2,153,178,9.2,7,ffc
193,C.J. Stroud,QB,HOU,160.4,123,191,17.5,8,ffc
194,Tyler Bass,PK,BUF,160.7,106,198,30.7,7,ffc
195,Hunter Henry,TE,NE,161.5,129,192,15.2,11,ffc
196,Daniel Jones,QB,IND,161.9,121,180,15.6,13,ffc
197,Harrison Butker,PK,KC,162.2,113,205,18.7,5,ffc
198,Blake Grupe,PK,NYJ,162.5,139,196,18.9,13,ffc
199,Atlanta Defense,DEF,ATL,162.6,128,199,13.2,11,ffc
200,Brenton Strange,TE,JAX,162.8,122,199,21.5,7,ffc
201,Tank Dell,WR,HOU,163.0,121,180,18.2,8,ffc
202,Troy Franklin,WR,DEN,163.0,138,204,22.7,10,ffc
203,Devaughn Vele,WR,NO,163.1,147,175,9.3,8,ffc
204,Travis Hunter,WR,JAX,163.6,136,179,11.3,7,ffc
205,Dylan Sampson,RB,CLE,163.7,124,189,17.8,11,ffc
206,Jaylin Noel,WR,HOU,164.6,147,194,15.5,8,ffc
207,Keaton Mitchell,RB,LAC,164.8,127,210,20.6,7,ffc
208,Cleveland Defense,DEF,CLE,165.3,135,200,14.0,11,ffc
209,Terrance Ferguson,TE,LAR,166.3,138,180,16.2,11,ffc
210,Ja'Kobi Lane,WR,BAL,167.3,135,202,19.3,13,ffc
211,Malik Willis,QB,MIA,167.4,128,200,14.8,6,ffc
212,Chris Boswell,PK,PIT,167.6,146,178,11.0,9,ffc
213,Dalton Schultz,TE,HOU,167.7,129,200,26.2,8,ffc
214,Buffalo Defense,DEF,BUF,167.8,134,210,14.4,7,ffc
215,Baltimore Defense,DEF,BAL,168.4,109,208,22.8,13,ffc
216,NY Giants Defense,DEF,NYG,168.5,139,204,19.9,8,ffc
217,Eddy Piñeiro,PK,SF,168.6,113,209,22.9,8,ffc
218,Wil Lutz,PK,DEN,169.6,142,206,16.0,10,ffc
219,Bryce Young,QB,CAR,169.9,139,201,23.8,5,ffc
220,Caleb Douglas,WR,MIA,169.9,147,194,20.4,6,ffc
221,Jacoby Brissett,QB,ARI,170.0,116,200,33.5,14,ffc
222,Isaac TeSlaa,WR,DET,171.2,93,203,44.9,6,ffc
223,Emmett Johnson,RB,KC,171.4,154,204,19.7,5,ffc
224,Chig Okonkwo,TE,WAS,171.9,134,210,18.3,7,ffc
225,Evan McPherson,PK,CIN,172.2,136,210,14.6,6,ffc
226,T.J. Hockenson,TE,MIN,172.2,132,194,15.5,6,ffc
227,Dallas Defense,DEF,DAL,172.9,144,197,16.1,14,ffc
228,Chicago Defense,DEF,CHI,173.2,134,202,23.7,10,ffc
229,New Orleans Defense,DEF,NO,179.5,143,204,20.2,8,ffc
230,Andy Borregales,PK,NE,183.2,139,209,26.5,11,ffc
231,Cairo Santos,PK,CHI,184.7,141,209,22.5,10,ffc
232,Tennessee Defense,DEF,TEN,185.4,143,210,16.1,9,ffc
233,Cincinnati Defense,DEF,CIN,188.6,158,210,24.7,6,ffc
1,Jahmyr Gibbs,RB,DET,1.0,1,1,0.00,6,fantasypros
2,Bijan Robinson,RB,ATL,2.0,2,2,0.00,11,fantasypros
3,Ja'Marr Chase,WR,CIN,3.0,3,3,0.00,6,fantasypros
4,Christian McCaffrey,RB,SF,4.67,4,5,0.47,8,fantasypros
5,Puka Nacua,WR,LAR,5.0,4,7,1.41,11,fantasypros
6,Jonathan Taylor,RB,IND,6.0,5,7,0.82,13,fantasypros
7,Jaxon Smith-Njigba,WR,SEA,7.0,6,8,0.82,11,fantasypros
8,Amon-Ra St. Brown,WR,DET,7.33,6,8,0.94,6,fantasypros
9,James Cook III,RB,BUF,9.0,9,9,0.00,7,fantasypros
10,CeeDee Lamb,WR,DAL,11.33,10,13,1.25,14,fantasypros
