rank,name,position,team,adp,high,low,stdev,bye,source
137,Baker Mayfield,QB,TB,132.6,94,149,14.6,10,ffc
138,Dallas Goedert,TE,PHI,132.8,98,154,14.6,10,ffc
139,Denzel Boston,WR,CLE,133.8,116,150,7.9,11,ffc
140,Jordan Love,QB,GB,134.4,127,142,5.9,11,ffc
141,Tre Tucker,WR,LV,134.9,123,150,7.4,13,ffc
142,Omar Cooper Jr.,WR,NYJ,135.9,110,150,9.7,13,ffc
143,Dalton Kincaid,TE,BUF,136.3,93,166,26.5,7,ffc
144,Woody Marks,RB,HOU,137.0,111,156,14.8,8,ffc
145,Jalen McMillan,WR,TB,137.5,126,148,6.9,10,ffc
146,Jerry Jeudy,WR,CLE,138.8,123,152,8.1,11,ffc
147,Jalen Nailor,WR,LV,138.9,134,142,2.7,13,ffc
148,Detroit Defense,DEF,DET,139.9,122,179,17.7,6,ffc
149,Jason Myers,PK,SEA,140.2,96,160,24.8,11,ffc
150,Isiah Pacheco,RB,DET,140.6,102,175,19.3,6,ffc
151,Minnesota Defense,DEF,MIN,142.1,113,169,19.4,6,ffc
152,Tyjae Spears,RB,TEN,143.7,136,156,5.7,9,ffc
153,Kyler Murray,QB,MIN,146.1,121,177,16.9,6,ffc
154,Tyler Loop,PK,BAL,146.2,119,171,16.1,13,ffc
155,Buffalo Defense,DEF,BUF,147.0,107,178,18.3,7,ffc
156,Ka'imi Fairbairn,PK,HOU,147.5,134,161,14.1,8,ffc
157,Chris Rodriguez Jr.,RB,JAX,148.4,132,167,8.4,7,ffc
158,Jake Bates,PK,DET,148.4,135,164,13.4,6,ffc
159,Pittsburgh Defense,DEF,PIT,148.8,99,179,21.4,9,ffc
160,Cairo Santos,PK,CHI,149.1,141,171,11.5,10,ffc
161,Sam Darnold,QB,SEA,149.2,130,171,12.7,11,ffc
162,Isaiah Likely,TE,NYG,152.2,111,178,15.8,8,ffc
163,Adonai Mitchell,WR,NYJ,152.4,136,159,9.5,13,ffc
164,Zach Charbonnet,RB,SEA,153.4,97,190,22.4,11,ffc
165,Rashod Bateman,WR,BAL,153.8,138,163,10.2,13,ffc
166,Chase McLaughlin,PK,TB,156.4,144,178,15.9,10,ffc
167,Baltimore Defense,DEF,BAL,157.7,112,180,17.4,13,ffc
168,Cam Little,PK,JAX,159.3,140,173,14.5,7,ffc
169,LA Chargers Defense,DEF,LAC,160.9,133,189,13.6,7,ffc
170,Harrison Butker,PK,KC,163.8,144,177,14.3,5,ffc
171,Chris Boswell,PK,PIT,164.9,144,208,22.6,9,ffc
172,Evan McPherson,PK,CIN,166.6,143,195,17.2,6,ffc
173,Washington Defense,DEF,WAS,167.3,140,180,13.9,7,ffc
174,Travis Hunter,WR,JAX,170.2,154,180,10.2,7,ffc
175,Wil Lutz,PK,DEN,171.8,158,204,13.9,10,ffc
176,NY Jets Defense,DEF,NYJ,175.0,136,198,21.8,13,ffc
177,Atlanta Defense,DEF,ATL,183.8,173,195,10.4,11,ffc
