rank,name,position,team,adp,high,low,stdev,bye,source
78,Rico Dowdle,RB,PIT,78.9,64,97,7.4,9,ffc
79,Sam LaPorta,TE,DET,79.2,70,93,6.9,6,ffc
80,Michael Wilson,WR,ARI,79.5,63,91,7.3,14,ffc
81,Harold Fannin Jr.,TE,CLE,79.6,62,90,8.2,11,ffc
82,Justin Herbert,QB,LAC,80.2,61,102,9.9,7,ffc
83,Chris Godwin Jr.,WR,TB,80.7,58,96,9.0,10,ffc
84,Chuba Hubbard,RB,CAR,80.7,64,96,7.4,5,ffc
85,Jayden Reed,WR,GB,81.1,61,96,7.6,11,ffc
86,Jayden Daniels,QB,WAS,83.0,61,117,12.6,7,ffc
87,Trevor Lawrence,QB,JAX,83.4,59,110,12.4,7,ffc
88,Jordyn Tyson,WR,NO,85.6,67,97,6.9,8,ffc
89,J.K. Dobbins,RB,DEN,86.0,72,104,8.0,10,ffc
90,Quentin Johnston,WR,LAC,88.1,64,114,8.9,7,ffc
91,Jordan Addison,WR,MIN,88.5,71,100,6.4,6,ffc
92,Xavier Worthy,WR,KC,89.4,74,105,7.0,5,ffc
93,Seattle Defense,DEF,SEA,89.6,81,103,7.4,11,ffc
94,Kyle Pitts Sr.,TE,ATL,90.0,61,139,15.9,11,ffc
95,Jared Goff,QB,DET,91.2,75,115,11.5,6,ffc
96,Josh Downs,WR,IND,92.0,78,111,6.5,13,ffc
97,Aaron Jones Sr.,RB,MIN,94.0,79,115,8.2,6,ffc
98,RJ Harvey,RB,DEN,94.3,69,118,11.2,10,ffc
99,Travis Kelce,TE,KC,95.7,49,143,20.6,5,ffc
100,Jalen Hurts,QB,PHI,95.9,64,122,12.0,10,ffc
101,Wan'Dale Robinson,WR,TEN,98.2,79,118,9.5,9,ffc
102,Romeo Doubs,WR,NE,98.5,83,105,5.8,11,ffc
103,Jakobi Meyers,WR,JAX,99.2,79,120,7.6,7,ffc
104,Ricky Pearsall,WR,SF,99.2,80,115,7.1,8,ffc
105,Kyle Monangai,RB,CHI,99.6,73,116,10.1,10,ffc
106,Denver Defense,DEF,DEN,100.9,79,115,10.6,10,ffc
107,Caleb Williams,QB,CHI,103.3,70,130,15.1,10,ffc
108,Matthew Stafford,QB,LAR,104.1,85,130,10.4,11,ffc
109,Khalil Shakir,WR,BUF,104.4,87,114,7.3,7,ffc
110,Brock Purdy,QB,SF,105.1,87,127,12.0,8,ffc
111,George Kittle,TE,SF,105.4,76,150,16.9,8,ffc
112,Makai Lemon,WR,PHI,106.0,84,119,8.2,10,ffc
113,New England Defense,DEF,NE,107.4,91,124,11.1,11,ffc
114,LA Rams Defense,DEF,LAR,107.8,89,122,8.5,11,ffc
115,Houston Defense,DEF,HOU,108.6,91,124,7.9,8,ffc
116,Matthew Golden,WR,GB,108.6,92,123,7.8,11,ffc
117,Kenny Gainwell,RB,TB,109.9,76,142,15.0,10,ffc
118,Rachaad White,RB,WAS,110.5,85,130,10.4,7,ffc
119,Jalen Coker,WR,CAR,111.6,101,120,4.7,5,ffc
120,Jayden Higgins,WR,HOU,115.3,98,128,6.5,8,ffc
121,KC Concepcion,WR,CLE,115.4,95,130,7.7,11,ffc
122,Jacory Croskey-Merritt,RB,WAS,116.1,83,141,14.0,7,ffc
123,Blake Corum,RB,LAR,118.3,83,143,13.6,11,ffc
124,Rashid Shaheed,WR,SEA,119.7,90,142,12.7,11,ffc
125,Bo Nix,QB,DEN,122.6,97,143,9.7,10,ffc
126,Jordan Mason,RB,MIN,123.0,97,139,12.4,6,ffc
127,Jaxson Dart,QB,NYG,123.4,90,147,12.7,8,ffc
128,Philadelphia Defense,DEF,PHI,123.7,106,165,13.2,10,ffc
129,Mark Andrews,TE,BAL,125.5,86,150,17.8,13,ffc
130,Jonathon Brooks,RB,CAR,125.6,86,154,18.1,5,ffc
131,Brandon Aubrey,PK,DAL,127.5,61,183,25.3,14,ffc
132,Jauan Jennings,WR,MIN,129.7,115,149,8.3,6,ffc
133,Baker Mayfield,QB,TB,129.8,103,144,12.7,10,ffc
134,Detroit Defense,DEF,DET,130.4,108,150,13.9,6,ffc
135,Jake Ferguson,TE,DAL,130.5,103,152,15.6,14,ffc
136,Dallas Goedert,TE,PHI,130.5,87,166,19.9,10,ffc
137,Jacksonville Defense,DEF,JAX,131.4,97,163,18.2,7,ffc
138,Jalen Nailor,WR,LV,132.2,103,148,12.9,13,ffc
139,Antonio Williams,WR,WAS,133.0,107,150,13.8,7,ffc
140,Tre Tucker,WR,LV,133.3,105,150,12.5,13,ffc
141,Minnesota Defense,DEF,MIN,133.5,107,151,13.1,6,ffc
142,Omar Cooper Jr.,WR,NYJ,134.3,117,150,7.7,13,ffc
143,Denzel Boston,WR,CLE,135.9,117,150,7.2,11,ffc
144,Tyjae Spears,RB,TEN,136.2,114,146,8.5,9,ffc
145,Jordan Love,QB,GB,138.8,127,155,7.2,11,ffc
146,Jalen McMillan,WR,TB,139.0,113,155,10.4,10,ffc
147,Jerry Jeudy,WR,CLE,139.3,129,150,5.4,11,ffc
148,Dalton Kincaid,TE,BUF,140.2,110,168,15.1,7,ffc
149,Isaiah Likely,TE,NYG,140.8,100,172,18.2,8,ffc
150,C.J. Stroud,QB,HOU,141.6,88,160,23.2,8,ffc
151,Woody Marks,RB,HOU,142.8,100,160,17.5,8,ffc
152,Calvin Ridley,WR,TEN,143.2,103,165,16.4,9,ffc
153,Eddy Piñeiro,PK,SF,143.3,116,163,20.6,8,ffc
154,Pittsburgh Defense,DEF,PIT,145.2,109,178,16.6,9,ffc
155,Brenton Strange,TE,JAX,145.5,64,178,40.1,7,ffc
156,Andy Borregales,PK,NE,146.0,143,149,2.2,11,ffc
157,Isiah Pacheco,RB,DET,147.2,119,177,21.2,6,ffc
158,Jake Bates,PK,DET,148.7,111,187,23.4,6,ffc
159,Chris Rodriguez Jr.,RB,JAX,149.4,123,169,16.6,7,ffc
160,Tyler Loop,PK,BAL,149.5,118,188,18.0,13,ffc
161,Rashod Bateman,WR,BAL,149.7,111,163,19.4,13,ffc
162,Cameron Dicker,PK,LAC,150.2,132,185,17.9,7,ffc
163,T.J. Hockenson,TE,MIN,150.8,93,194,38.8,6,ffc
164,Sam Darnold,QB,SEA,150.9,125,175,14.0,11,ffc
165,Jason Myers,PK,SEA,151.9,121,171,19.8,11,ffc
166,Baltimore Defense,DEF,BAL,152.5,117,179,13.5,13,ffc
167,Buffalo Defense,DEF,BUF,152.6,114,179,14.7,7,ffc
168,Zach Charbonnet,RB,SEA,152.7,111,199,22.7,11,ffc
169,Adonai Mitchell,WR,NYJ,153.0,135,173,12.7,13,ffc
170,Alvin Kamara,RB,NO,154.8,92,199,29.0,8,ffc
171,Kyler Murray,QB,MIN,155.3,113,194,17.6,6,ffc
172,Tyler Shough,QB,NO,156.1,131,176,12.2,8,ffc
173,Isaac TeSlaa,WR,DET,156.2,136,178,12.2,6,ffc
174,Malik Washington,WR,MIA,158.3,140,180,12.1,6,ffc
175,Travis Hunter,WR,JAX,158.6,133,176,13.1,7,ffc
176,Hunter Henry,TE,NE,159.0,143,174,12.3,11,ffc
177,Tyrone Tracy Jr.,RB,NYG,160.2,138,194,14.9,8,ffc
178,Cam Little,PK,JAX,162.3,114,194,18.9,7,ffc
179,Cooper Kupp,WR,SEA,162.5,138,180,14.6,11,ffc
180,LA Chargers Defense,DEF,LAC,162.5,130,196,13.5,7,ffc
181,Cairo Santos,PK,CHI,162.8,139,190,22.7,10,ffc
182,Atlanta Defense,DEF,ATL,163.8,81,195,36.9,11,ffc
183,Chase McLaughlin,PK,TB,163.8,142,194,15.9,10,ffc
184,Tank Dell,WR,HOU,164.5,150,180,9.2,8,ffc
185,Harrison Butker,PK,KC,164.5,113,210,29.6,5,ffc
186,Malik Willis,QB,MIA,165.4,143,194,21.9,6,ffc
187,Evan McPherson,PK,CIN,166.3,48,210,54.9,6,ffc
188,Keaton Mitchell,RB,LAC,167.0,120,210,28.7,7,ffc
189,Brian Robinson Jr.,RB,ATL,168.2,142,199,21.9,11,ffc
190,Wil Lutz,PK,DEN,170.1,165,171,2.3,10,ffc
191,Washington Defense,DEF,WAS,172.5,159,204,10.7,7,ffc
192,Tyler Allgeier,RB,ARI,173.2,147,205,22.6,14,ffc
193,NY Giants Defense,DEF,NYG,175.2,139,204,19.0,8,ffc
194,Will Reichard,PK,MIN,175.3,169,180,4.2,6,ffc
195,Troy Franklin,WR,DEN,182.7,174,189,5.3,10,ffc
196,Daniel Jones,QB,IND,182.7,159,204,13.8,13,ffc
197,NY Jets Defense,DEF,NYJ,183.4,174,199,10.9,13,ffc
1,Bijan Robinson,RB,ATL,1.33,1,2,0.47,11,fantasypros
2,Jahmyr Gibbs,RB,DET,1.67,1,2,0.47,6,fantasypros
3,Ja'Marr Chase,WR,CIN,3.0,3,3,0.00,6,fantasypros
4,Puka Nacua,WR,LAR,4.0,4,4,0.00,11,fantasypros
5,Christian McCaffrey,RB,SF,5.0,5,5,0.00,8,fantasypros
6,Jaxon Smith-Njigba,WR,SEA,6.33,6,7,0.47,11,fantasypros
7,Jonathan Taylor,RB,IND,6.67,6,7,0.47,13,fantasypros
8,Amon-Ra St. Brown,WR,DET,8.0,8,8,0.00,6,fantasypros
9,James Cook III,RB,BUF,10.0,9,11,0.82,7,fantasypros
10,CeeDee Lamb,WR,DAL,11.0,9,14,2.16,14,fantasypros
