rank,name,position,team,adp,high,low,stdev,bye,source
1,Jahmyr Gibbs,RB,DET,1.5,1,3,0.7,6,ffc
2,Bijan Robinson,RB,ATL,2.3,1,4,0.6,11,ffc
3,Puka Nacua,WR,LAR,3.0,2,4,0.4,11,ffc
4,Ja'Marr Chase,WR,CIN,3.9,1,8,1.0,6,ffc
5,Jaxon Smith-Njigba,WR,SEA,5.2,1,9,1.5,11,ffc
6,Jonathan Taylor,RB,IND,6.1,1,11,1.6,13,ffc
7,Christian McCaffrey,RB,SF,6.6,3,11,1.4,8,ffc
8,Amon-Ra St. Brown,WR,DET,7.9,5,15,1.4,6,ffc
9,James Cook III,RB,BUF,9.3,4,15,1.7,7,ffc
10,Derrick Henry,RB,BAL,9.7,5,15,1.7,13,ffc
11,De'Von Achane,RB,MIA,11.8,7,17,1.7,6,ffc
12,Drake London,WR,ATL,12.3,10,15,1.3,11,ffc
13,CeeDee Lamb,WR,DAL,12.5,7,20,2.3,14,ffc
14,Justin Jefferson,WR,MIN,14.5,7,24,2.6,6,ffc
15,Ashton Jeanty,RB,LV,14.8,6,23,3.4,13,ffc
16,Rashee Rice,WR,KC,15.2,11,19,1.8,5,ffc
17,Chase Brown,RB,CIN,15.3,7,22,2.9,6,ffc
18,Saquon Barkley,RB,PHI,17.5,9,26,3.1,10,ffc
19,A.J. Brown,WR,NE,19.6,11,28,3.1,11,ffc
20,George Pickens,WR,DAL,19.9,13,26,2.6,14,ffc
21,Nico Collins,WR,HOU,20.1,13,27,2.7,8,ffc
22,Kenneth Walker,RB,KC,21.2,11,30,3.7,5,ffc
23,Chris Olave,WR,NO,23.7,16,31,2.8,8,ffc
24,Omarion Hampton,RB,LAC,24.2,14,33,3.7,7,ffc
25,Josh Jacobs,RB,GB,24.9,15,34,3.4,11,ffc
26,Zay Flowers,WR,BAL,26.0,20,33,2.6,13,ffc
27,Malik Nabers,WR,NYG,27.2,18,35,3.5,8,ffc
28,Kyren Williams,RB,LAR,27.2,18,35,3.3,11,ffc
29,Jeremiyah Love,RB,ARI,29.3,19,36,3.8,14,ffc
30,Tetairoa McMillan,WR,CAR,31.1,23,38,2.8,5,ffc
31,Garrett Wilson,WR,NYJ,31.5,26,40,3.0,13,ffc
32,DeVonta Smith,WR,PHI,31.8,23,45,3.2,10,ffc
33,Josh Allen,QB,BUF,32.8,14,46,7.2,7,ffc
34,Javonte Williams,RB,DAL,33.2,22,44,4.0,14,ffc
35,Emeka Egbuka,WR,TB,33.7,24,46,3.6,10,ffc
36,Tee Higgins,WR,CIN,36.2,25,47,4.1,6,ffc
37,Breece Hall,RB,NYJ,36.2,26,51,4.1,13,ffc
38,Cam Skattebo,RB,NYG,36.3,23,48,4.9,8,ffc
39,Trey McBride,TE,ARI,37.7,20,50,6.8,14,ffc
40,Davante Adams,WR,LAR,37.8,26,51,4.5,11,ffc
41,Travis Etienne Jr.,RB,NO,38.9,28,50,4.2,8,ffc
42,Jameson Williams,WR,DET,40.1,30,49,3.7,6,ffc
43,Ladd McConkey,WR,LAC,40.9,30,53,3.9,7,ffc
44,Brock Bowers,TE,LV,43.1,20,60,8.9,13,ffc
45,D'Andre Swift,RB,CHI,43.3,32,52,4.3,10,ffc
46,Terry McLaurin,WR,WAS,44.7,31,59,4.9,7,ffc
47,Bucky Irving,RB,TB,46.5,30,59,6.0,10,ffc
48,DJ Moore,WR,BUF,47.5,31,70,6.3,7,ffc
49,Jaylen Waddle,WR,DEN,48.1,30,69,6.6,10,ffc
50,Rome Odunze,WR,CHI,48.2,32,68,6.1,10,ffc
51,Drake Maye,QB,NE,50.9,28,65,8.5,11,ffc
52,Quinshon Judkins,RB,CLE,51.4,35,66,6.2,11,ffc
53,Ollie Gordon II,RB,MIA,52.0,52,52,0.0,6,ffc
54,Bhayshul Tuten,RB,JAX,53.2,39,65,5.1,7,ffc
55,Mike Evans,WR,SF,54.4,37,70,6.7,8,ffc
56,David Montgomery,RB,HOU,55.1,40,69,5.6,8,ffc
57,Lamar Jackson,QB,BAL,55.5,29,69,9.8,13,ffc
58,Christian Watson,WR,GB,56.2,41,74,5.5,11,ffc
59,Joe Burrow,QB,CIN,56.8,32,71,9.3,6,ffc
60,Alec Pierce,WR,IND,59.0,47,76,7.2,13,ffc
61,Courtland Sutton,WR,DEN,59.3,45,73,5.8,10,ffc
62,Luther Burden III,WR,CHI,60.2,41,80,7.2,10,ffc
63,TreVeyon Henderson,RB,NE,61.6,45,81,6.2,11,ffc
64,Colston Loveland,TE,CHI,61.7,39,84,8.4,10,ffc
65,Jaylen Warren,RB,PIT,62.5,50,72,4.6,9,ffc
66,DK Metcalf,WR,PIT,63.9,46,85,6.8,9,ffc
67,Parker Washington,WR,JAX,65.1,50,83,6.8,7,ffc
68,Marvin Harrison Jr.,WR,ARI,65.2,49,83,7.0,14,ffc
69,Rhamondre Stevenson,RB,NE,65.5,54,80,6.6,11,ffc
70,Dak Prescott,QB,DAL,66.1,49,91,7.4,14,ffc
71,Tony Pollard,RB,TEN,67.7,56,80,5.8,9,ffc
72,Brian Thomas Jr.,WR,JAX,70.0,52,86,7.4,7,ffc
73,Jayden Daniels,QB,WAS,70.2,47,103,8.6,7,ffc
74,Tyler Warren,TE,IND,72.4,49,91,8.9,13,ffc
75,Jadarian Price,RB,SEA,74.1,49,103,9.5,11,ffc
76,Carnell Tate,WR,TEN,74.8,55,90,7.8,9,ffc
77,Michael Wilson,WR,ARI,75.1,55,94,7.6,14,ffc
78,Rico Dowdle,RB,PIT,75.5,56,94,7.3,9,ffc
79,Matthew Stafford,QB,LAR,76.0,51,110,11.6,11,ffc
80,Chris Godwin Jr.,WR,TB,76.4,54,94,8.4,10,ffc
81,J.K. Dobbins,RB,DEN,78.3,56,114,9.6,10,ffc
82,Jalen Hurts,QB,PHI,78.8,55,104,10.4,10,ffc
83,Michael Pittman Jr.,WR,PIT,80.5,60,96,7.8,9,ffc
84,Seattle Defense,DEF,SEA,80.6,65,94,7.2,11,ffc
85,Chuba Hubbard,RB,CAR,82.3,53,116,11.2,5,ffc
86,Harold Fannin Jr.,TE,CLE,83.2,67,93,6.0,11,ffc
87,Kyle Pitts Sr.,TE,ATL,84.3,62,112,8.3,11,ffc
88,Jakobi Meyers,WR,JAX,85.1,64,101,7.9,7,ffc
89,Quentin Johnston,WR,LAC,87.0,66,117,8.0,7,ffc
90,Jordan Addison,WR,MIN,87.3,63,120,9.0,6,ffc
91,Brock Purdy,QB,SF,88.4,70,116,11.7,8,ffc
92,Josh Downs,WR,IND,88.5,67,106,8.0,13,ffc
93,Jayden Reed,WR,GB,89.3,64,112,9.6,11,ffc
