rank,name,position,team,adp,high,low,stdev,bye,source
94,Denver Defense,DEF,DEN,91.2,70,111,8.0,10,ffc
95,Jayden Reed,WR,GB,91.2,66,112,9.4,11,ffc
96,Wan'Dale Robinson,WR,TEN,93.2,71,110,8.2,9,ffc
97,Stefon Diggs,WR,WAS,94.2,70,118,9.1,7,ffc
98,Trevor Lawrence,QB,JAX,94.6,62,124,12.3,7,ffc
99,RJ Harvey,RB,DEN,96.0,58,138,14.5,10,ffc
100,Kyle Monangai,RB,CHI,96.2,68,119,10.7,10,ffc
101,Jonathon Brooks,RB,CAR,97.1,59,138,14.4,5,ffc
102,Kenny Gainwell,RB,TB,100.1,68,127,12.1,10,ffc
103,Xavier Worthy,WR,KC,100.1,78,119,8.4,5,ffc
104,Tucker Kraft,TE,GB,100.3,56,150,17.9,11,ffc
105,Jared Goff,QB,DET,101.0,73,131,13.3,6,ffc
106,Houston Defense,DEF,HOU,101.7,78,121,8.8,8,ffc
107,Matthew Golden,WR,GB,102.2,81,125,7.9,11,ffc
108,Patrick Mahomes,QB,KC,103.5,72,125,11.8,5,ffc
109,Dallas Goedert,TE,PHI,104.0,66,147,23.2,10,ffc
110,Sam LaPorta,TE,DET,104.3,57,170,23.3,6,ffc
111,Jacory Croskey-Merritt,RB,WAS,105.0,71,143,14.9,7,ffc
112,Aaron Jones Sr.,RB,MIN,105.4,72,140,13.0,6,ffc
113,Deebo Samuel Sr.,WR,SF,106.4,82,122,9.1,8,ffc
114,Khalil Shakir,WR,BUF,106.7,89,118,6.7,7,ffc
115,Romeo Doubs,WR,NE,108.0,87,124,7.7,11,ffc
116,Minnesota Defense,DEF,MIN,108.6,91,118,7.6,6,ffc
117,Justin Herbert,QB,LAC,110.2,78,138,12.2,7,ffc
118,Makai Lemon,WR,PHI,110.9,86,140,9.4,10,ffc
119,LA Rams Defense,DEF,LAR,112.3,87,135,9.7,11,ffc
120,Bo Nix,QB,DEN,114.7,78,142,14.1,10,ffc
121,Jordan Mason,RB,MIN,115.5,71,150,17.0,6,ffc
122,KC Concepcion,WR,CLE,117.4,86,147,11.9,11,ffc
123,Jalen Coker,WR,CAR,117.5,93,149,9.2,5,ffc
124,Rashid Shaheed,WR,SEA,119.4,93,144,10.1,11,ffc
125,George Kittle,TE,SF,120.2,67,170,21.7,8,ffc
126,Jaxson Dart,QB,NYG,120.4,88,144,12.8,8,ffc
127,Blake Corum,RB,LAR,120.8,83,150,14.5,11,ffc
128,Travis Kelce,TE,KC,121.7,83,165,17.7,5,ffc
129,Rachaad White,RB,WAS,121.8,90,142,12.1,7,ffc
130,Jerry Jeudy,WR,CLE,125.4,99,150,9.8,11,ffc
131,Jayden Higgins,WR,HOU,127.1,98,150,10.8,8,ffc
132,New England Defense,DEF,NE,129.5,102,167,12.4,11,ffc
133,Zach Charbonnet,RB,SEA,131.3,89,169,16.1,11,ffc
134,Brandon Aubrey,PK,DAL,131.5,75,182,21.5,14,ffc
135,Pittsburgh Defense,DEF,PIT,131.9,102,176,13.7,9,ffc
136,Mark Andrews,TE,BAL,132.1,93,169,18.2,13,ffc
137,Keenan Allen,WR,IND,132.2,100,150,12.2,13,ffc
138,Detroit Defense,DEF,DET,132.3,111,174,14.8,6,ffc
139,Tre Tucker,WR,LV,132.4,108,150,9.4,13,ffc
140,De'Zhaun Stribling,WR,SF,133.5,92,176,15.9,8,ffc
141,Ka'imi Fairbairn,PK,HOU,133.5,102,159,19.9,8,ffc
142,Rashod Bateman,WR,BAL,133.6,85,155,18.5,13,ffc
143,Isaiah Likely,TE,NYG,135.2,87,179,18.4,8,ffc
144,Baker Mayfield,QB,TB,135.7,114,160,8.3,10,ffc
145,Jalen McMillan,WR,TB,136.0,110,150,9.8,10,ffc
146,Calvin Ridley,WR,TEN,137.2,105,164,12.3,9,ffc
147,Kyler Murray,QB,MIN,137.4,108,166,11.0,6,ffc
148,Jordyn Tyson,WR,NO,138.2,80,179,23.0,8,ffc
149,Jauan Jennings,WR,MIN,138.9,116,155,10.9,6,ffc
150,Woody Marks,RB,HOU,139.2,95,170,16.8,8,ffc
151,Tyler Shough,QB,NO,139.6,113,160,10.1,8,ffc
152,Philadelphia Defense,DEF,PHI,139.9,102,180,14.6,10,ffc
153,Tyjae Spears,RB,TEN,140.1,100,173,15.2,9,ffc
154,Denzel Boston,WR,CLE,140.3,127,154,8.6,11,ffc
155,Jason Myers,PK,SEA,141.5,97,171,17.0,11,ffc
156,LA Chargers Defense,DEF,LAC,142.8,105,180,14.9,7,ffc
157,Jalen Nailor,WR,LV,144.5,121,176,12.8,13,ffc
158,Cameron Dicker,PK,LAC,144.8,107,185,21.3,7,ffc
159,Jake Ferguson,TE,DAL,145.3,97,177,18.5,14,ffc
160,Chase McLaughlin,PK,TB,145.6,108,190,19.5,10,ffc
161,Tyler Loop,PK,BAL,147.1,114,194,15.6,13,ffc
162,Alvin Kamara,RB,NO,147.2,86,180,23.3,8,ffc
163,Malik Washington,WR,MIA,148.5,120,178,14.1,6,ffc
164,Sam Darnold,QB,SEA,148.7,121,169,11.3,11,ffc
165,Cam Little,PK,JAX,150.1,119,190,13.6,7,ffc
166,Harrison Mevis,PK,LAR,150.7,120,166,12.3,11,ffc
167,Jake Bates,PK,DET,150.7,116,190,18.1,6,ffc
168,Jordan Love,QB,GB,151.8,120,176,12.2,11,ffc
169,Tank Bigsby,RB,PHI,152.8,125,180,17.5,10,ffc
170,Dalton Kincaid,TE,BUF,153.8,107,178,17.8,7,ffc
171,Keaton Mitchell,RB,LAC,154.1,114,204,23.0,7,ffc
172,Tyler Allgeier,RB,ARI,154.6,92,205,23.9,14,ffc
173,Tank Dell,WR,HOU,155.0,120,180,14.8,8,ffc
174,Cooper Kupp,WR,SEA,155.3,128,176,10.5,11,ffc
175,Isiah Pacheco,RB,DET,156.6,109,180,18.1,6,ffc
176,Chris Rodriguez Jr.,RB,JAX,156.7,109,199,18.2,7,ffc
177,Malik Willis,QB,MIA,157.2,117,183,19.4,6,ffc
178,Mike Washington Jr.,RB,LV,158.1,105,208,21.5,13,ffc
179,Tyrone Tracy Jr.,RB,NYG,158.5,116,194,16.1,8,ffc
180,Adonai Mitchell,WR,NYJ,158.7,130,178,12.8,13,ffc
181,Hunter Henry,TE,NE,159.3,128,178,16.2,11,ffc
182,Brian Robinson,RB,ATL,159.6,122,199,24.5,11,ffc
183,Jacksonville Defense,DEF,JAX,159.8,124,196,13.8,7,ffc
184,MarShawn Lloyd,RB,GB,160.1,127,187,16.9,11,ffc
185,Buffalo Defense,DEF,BUF,160.6,125,209,14.9,7,ffc
186,Kayshon Boutte,WR,NE,161.0,129,178,12.6,11,ffc
187,Juwan Johnson,TE,NO,161.3,119,191,17.1,8,ffc
188,Kaelon Black,RB,SF,161.5,131,184,18.0,8,ffc
189,Cyrus Allen,WR,KC,161.7,117,198,22.7,5,ffc
190,Wil Lutz,PK,DEN,161.9,139,205,19.8,10,ffc
191,Cleveland Defense,DEF,CLE,162.1,119,203,16.3,11,ffc
192,Blake Grupe,PK,IND,162.7,142,196,16.1,13,ffc
193,C.J. Stroud,QB,HOU,162.8,143,184,10.9,8,ffc
194,Travis Hunter,WR,JAX,163.7,140,183,13.0,7,ffc
195,Darius Slayton,WR,NYG,164.0,151,179,12.3,8,ffc
196,Jonah Coleman,RB,DEN,164.3,128,210,22.3,10,ffc
197,Ryan Flournoy,WR,DAL,165.4,151,178,9.5,14,ffc
198,Brenton Strange,TE,JAX,165.8,113,197,22.6,7,ffc
199,Baltimore Defense,DEF,BAL,166.2,124,207,19.5,13,ffc
200,Harrison Butker,PK,KC,166.4,139,207,20.5,5,ffc
201,Jordan James,RB,SF,166.8,151,174,10.5,8,ffc
202,Jaydon Blue,RB,DAL,167.0,150,178,10.4,14,ffc
203,Daniel Jones,QB,IND,167.2,142,178,12.0,13,ffc
204,Cam Ward,QB,TEN,167.4,149,199,16.6,9,ffc
205,Will Reichard,PK,MIN,167.8,118,204,23.3,6,ffc
206,Chris Boswell,PK,PIT,167.9,134,196,20.8,9,ffc
207,Dallas Defense,DEF,DAL,169.4,147,193,14.6,14,ffc
208,Ja'Kobi Lane,WR,BAL,169.9,136,206,17.2,13,ffc
209,Braelon Allen,RB,NYJ,171.3,137,202,21.6,13,ffc
210,Eddy Piñeiro,PK,SF,171.5,113,199,23.3,8,ffc
211,New Orleans Defense,DEF,NO,171.8,143,197,17.7,8,ffc
212,Dontayvion Wicks,WR,PHI,173.1,125,207,23.8,10,ffc
213,Tre' Harris,WR,LAC,173.5,144,201,16.4,7,ffc
214,Tennessee Defense,DEF,TEN,173.5,156,209,12.9,9,ffc
215,Andy Borregales,PK,NE,174.0,111,207,39.6,11,ffc
216,Justice Hill,RB,BAL,174.2,151,188,14.8,13,ffc
217,Dylan Sampson,RB,CLE,174.6,129,197,17.3,11,ffc
218,Isaac TeSlaa,WR,DET,175.3,154,199,19.5,6,ffc
219,Pat Bryant,WR,DEN,176.2,149,204,20.9,10,ffc
220,Troy Franklin,WR,DEN,176.2,147,203,21.4,10,ffc
221,Cairo Santos,PK,CHI,177.2,144,205,21.8,10,ffc
222,Antonio Williams,WR,WAS,177.7,166,205,14.1,7,ffc
223,Dalton Schultz,TE,HOU,177.8,158,197,15.1,8,ffc
224,T.J. Hockenson,TE,MIN,179.3,148,198,14.1,6,ffc
225,Cincinnati Defense,DEF,CIN,180.4,145,209,18.6,6,ffc
226,Evan McPherson,PK,CIN,181.8,143,209,16.0,6,ffc
227,Atlanta Defense,DEF,ATL,184.2,153,201,14.3,11,ffc
228,Caleb Douglas,WR,MIA,185.3,151,210,23.2,6,ffc
229,Germie Bernard,WR,PIT,186.8,159,200,14.2,9,ffc
1,Jahmyr Gibbs,RB,DET,1.0,1,1,0.00,6,fantasypros
2,Bijan Robinson,RB,ATL,2.0,2,2,0.00,11,fantasypros
3,Ja'Marr Chase,WR,CIN,3.0,3,3,0.00,6,fantasypros
4,Puka Nacua,WR,LAR,4.0,4,4,0.00,11,fantasypros
5,Christian McCaffrey,RB,SF,5.0,5,5,0.00,8,fantasypros
6,Jaxon Smith-Njigba,WR,SEA,6.33,6,7,0.47,11,fantasypros
7,Jonathan Taylor,RB,IND,6.67,6,7,0.47,13,fantasypros
8,Amon-Ra St. Brown,WR,DET,8.0,8,8,0.00,6,fantasypros
9,James Cook III,RB,BUF,9.33,9,10,0.47,7,fantasypros
10,Ashton Jeanty,RB,LV,11.33,9,13,1.70,13,fantasypros
