rank,name,position,team,adp,high,low,stdev,bye,source
94,Jonathon Brooks,RB,CAR,90.1,63,116,10.3,5,ffc
95,Jordan Addison,WR,MIN,91.0,67,110,8.9,6,ffc
96,Josh Downs,WR,IND,94.6,68,119,10.0,13,ffc
97,Trevor Lawrence,QB,JAX,94.7,59,126,13.5,7,ffc
98,Kyle Pitts Sr.,TE,ATL,94.9,60,141,15.4,11,ffc
99,Wan'Dale Robinson,WR,TEN,95.7,73,116,8.7,9,ffc
100,Stefon Diggs,WR,WAS,96.1,69,121,10.4,7,ffc
101,Houston Defense,DEF,HOU,97.2,72,122,10.8,8,ffc
102,Xavier Worthy,WR,KC,98.3,72,114,9.8,5,ffc
103,Kenny Gainwell,RB,TB,99.4,69,124,11.4,10,ffc
104,Matthew Golden,WR,GB,100.1,73,120,10.3,11,ffc
105,Romeo Doubs,WR,NE,100.2,71,120,11.0,11,ffc
106,Jacory Croskey-Merritt,RB,WAS,100.5,68,132,12.2,7,ffc
107,Jared Goff,QB,DET,102.3,77,131,11.9,6,ffc
108,LA Rams Defense,DEF,LAR,102.4,78,120,9.3,11,ffc
109,Justin Herbert,QB,LAC,104.9,67,140,14.5,7,ffc
110,Aaron Jones Sr.,RB,MIN,105.1,70,141,14.3,6,ffc
111,Patrick Mahomes,QB,KC,105.2,71,132,13.1,5,ffc
112,Khalil Shakir,WR,BUF,106.8,88,119,7.0,7,ffc
113,Deebo Samuel Sr.,WR,SF,107.4,80,122,10.2,8,ffc
114,Kyle Monangai,RB,CHI,108.4,78,133,11.5,10,ffc
115,Minnesota Defense,DEF,MIN,109.2,87,128,9.3,6,ffc
116,RJ Harvey,RB,DEN,109.7,78,140,12.1,10,ffc
117,Jordan Mason,RB,MIN,110.1,73,148,14.1,6,ffc
118,Sam LaPorta,TE,DET,110.3,60,150,19.1,6,ffc
119,Bo Nix,QB,DEN,112.5,74,136,14.7,10,ffc
120,KC Concepcion,WR,CLE,113.8,90,137,9.0,11,ffc
121,Jalen Coker,WR,CAR,114.5,97,130,6.7,5,ffc
122,MarShawn Lloyd,RB,GB,117.4,54,191,26.1,11,ffc
123,Blake Corum,RB,LAR,118.8,81,145,14.5,11,ffc
124,Rashid Shaheed,WR,SEA,119.3,97,142,8.3,11,ffc
125,Dallas Goedert,TE,PHI,119.6,66,156,20.9,10,ffc
126,New England Defense,DEF,NE,120.1,103,160,11.3,11,ffc
127,Jaxson Dart,QB,NYG,122.3,89,143,12.6,8,ffc
128,Philadelphia Defense,DEF,PHI,122.9,91,150,12.0,10,ffc
129,De'Zhaun Stribling,WR,SF,124.9,90,150,13.1,8,ffc
130,Jerry Jeudy,WR,CLE,126.0,102,147,9.0,11,ffc
131,Rachaad White,RB,WAS,128.2,94,150,13.0,7,ffc
132,Tre Tucker,WR,LV,130.0,105,149,9.3,13,ffc
133,Makai Lemon,WR,PHI,130.4,97,152,12.7,10,ffc
134,Brandon Aubrey,PK,DAL,130.5,72,183,22.2,14,ffc
135,Travis Kelce,TE,KC,131.2,90,167,17.1,5,ffc
136,Detroit Defense,DEF,DET,131.6,110,163,9.9,6,ffc
137,Jason Myers,PK,SEA,133.3,90,159,25.0,11,ffc
138,Mark Andrews,TE,BAL,133.5,89,156,16.8,13,ffc
139,Jalen McMillan,WR,TB,134.0,106,150,10.5,10,ffc
140,Baker Mayfield,QB,TB,134.0,105,152,11.0,10,ffc
141,Isaiah Likely,TE,NYG,134.2,83,175,19.7,8,ffc
142,Keenan Allen,WR,IND,135.1,90,149,17.2,13,ffc
143,Kyler Murray,QB,MIN,135.2,104,158,11.9,6,ffc
144,Tyjae Spears,RB,TEN,136.2,71,170,24.7,9,ffc
145,Zach Charbonnet,RB,SEA,137.4,91,172,17.8,11,ffc
146,Woody Marks,RB,HOU,137.8,94,168,16.8,8,ffc
147,Cameron Dicker,PK,LAC,138.3,90,186,21.4,7,ffc
148,Braelon Allen,RB,NYJ,138.8,42,183,50.0,13,ffc
149,Denzel Boston,WR,CLE,139.8,125,152,6.9,11,ffc
150,Ka'imi Fairbairn,PK,HOU,140.4,90,162,24.5,8,ffc
151,Calvin Ridley,WR,TEN,141.1,91,167,19.1,9,ffc
152,Tyler Shough,QB,NO,141.2,111,170,11.3,8,ffc
153,Harrison Mevis,PK,LAR,141.2,111,165,16.4,11,ffc
154,Jauan Jennings,WR,MIN,141.3,125,167,10.1,6,ffc
155,Pittsburgh Defense,DEF,PIT,141.9,114,199,15.8,9,ffc
156,Rashod Bateman,WR,BAL,142.1,110,159,12.3,13,ffc
157,Dalton Kincaid,TE,BUF,142.6,93,177,19.0,7,ffc
158,Jake Bates,PK,DET,143.2,111,187,19.7,6,ffc
159,Cam Little,PK,JAX,143.2,97,174,17.5,7,ffc
160,Jonah Coleman,RB,DEN,144.5,79,190,28.5,10,ffc
161,Jake Ferguson,TE,DAL,144.8,103,176,18.8,14,ffc
162,LA Chargers Defense,DEF,LAC,145.7,110,180,13.4,7,ffc
163,Malik Washington,WR,MIA,147.5,114,175,13.8,6,ffc
164,Chase McLaughlin,PK,TB,147.6,119,173,14.6,10,ffc
165,Jordan Love,QB,GB,148.1,117,171,11.8,11,ffc
166,Jalen Nailor,WR,LV,149.8,122,177,13.4,13,ffc
167,Sam Darnold,QB,SEA,151.3,104,173,17.8,11,ffc
168,Will Reichard,PK,MIN,151.8,119,178,15.8,6,ffc
169,Kaelon Black,RB,SF,152.3,106,178,19.6,8,ffc
170,Trey Smack,PK,GB,152.5,142,198,15.2,11,ffc
171,Cooper Kupp,WR,SEA,152.8,117,177,13.5,11,ffc
172,Kayshon Boutte,WR,HOU,153.1,119,176,12.8,8,ffc
173,Chris Rodriguez Jr.,RB,JAX,153.1,112,179,15.8,7,ffc
174,Tyler Allgeier,RB,ARI,153.4,111,188,18.2,14,ffc
175,Juwan Johnson,TE,NO,154.5,106,180,18.6,8,ffc
176,Tyler Loop,PK,BAL,155.0,119,205,20.2,13,ffc
177,Jacksonville Defense,DEF,JAX,155.5,116,187,14.9,7,ffc
178,Tyrone Tracy Jr.,RB,NYG,156.5,126,192,22.3,8,ffc
179,Keaton Mitchell,RB,LAC,156.9,122,181,15.0,7,ffc
180,Dontayvion Wicks,WR,PHI,157.5,120,180,14.9,10,ffc
181,Adonai Mitchell,WR,NYJ,157.8,144,179,11.1,13,ffc
182,Brenton Strange,TE,JAX,158.1,119,196,24.0,7,ffc
183,Harrison Butker,PK,KC,158.8,110,205,18.5,5,ffc
184,Jordyn Tyson,WR,NO,159.2,120,179,15.0,8,ffc
185,Alvin Kamara,RB,NO,159.2,110,180,18.6,8,ffc
186,T.J. Hockenson,TE,MIN,159.3,96,202,33.0,6,ffc
187,Brian Robinson,RB,ATL,159.4,87,203,34.2,11,ffc
188,Ryan Flournoy,WR,DAL,159.6,121,179,14.8,14,ffc
189,Isiah Pacheco,RB,DET,159.8,100,197,23.5,6,ffc
190,Chris Boswell,PK,PIT,160.0,142,178,14.6,9,ffc
191,Dalton Schultz,TE,HOU,160.1,119,197,29.6,8,ffc
192,Tank Bigsby,RB,PHI,160.2,115,203,18.6,10,ffc
193,Ray Davis,RB,BUF,160.3,153,178,8.4,7,ffc
194,Mike Washington Jr.,RB,LV,160.6,103,206,24.1,13,ffc
195,Cyrus Allen,WR,KC,160.7,141,178,17.2,5,ffc
196,Devaughn Vele,WR,NO,161.0,147,174,8.9,8,ffc
197,Malachi Fields,WR,NYG,161.4,147,172,9.3,8,ffc
198,Terrance Ferguson,TE,LAR,162.4,136,180,19.0,11,ffc
199,C.J. Stroud,QB,HOU,162.7,130,180,12.2,8,ffc
200,Ja'Kobi Lane,WR,BAL,163.5,136,202,17.7,13,ffc
201,Hunter Henry,TE,NE,163.8,137,180,12.5,11,ffc
202,Daniel Jones,QB,IND,164.1,131,183,12.7,13,ffc
203,Wil Lutz,PK,DEN,164.7,123,205,16.0,10,ffc
204,Chris Bell,WR,MIA,164.7,143,199,23.2,6,ffc
205,Dylan Sampson,RB,CLE,164.9,124,189,18.9,11,ffc
206,Travis Hunter,WR,JAX,165.0,136,179,11.7,7,ffc
207,Buffalo Defense,DEF,BUF,165.0,133,210,14.6,7,ffc
208,Atlanta Defense,DEF,ATL,165.1,130,199,13.1,11,ffc
209,Baltimore Defense,DEF,BAL,165.2,108,208,22.0,13,ffc
210,Jaylin Noel,WR,HOU,165.9,148,194,16.2,8,ffc
211,Jacoby Brissett,QB,ARI,166.4,116,187,19.2,14,ffc
212,Malik Willis,QB,MIA,167.1,146,197,12.7,6,ffc
213,NY Giants Defense,DEF,NYG,168.1,139,210,25.4,8,ffc
214,Evan McPherson,PK,CIN,168.8,123,204,17.6,6,ffc
215,Chig Okonkwo,TE,WAS,169.5,102,210,25.8,7,ffc
216,Troy Franklin,WR,DEN,169.5,151,204,16.1,10,ffc
217,Eddy Piñeiro,PK,SF,170.0,128,205,15.9,8,ffc
218,Emmett Johnson,RB,KC,170.4,154,204,16.6,5,ffc
219,Cairo Santos,PK,CHI,170.4,136,205,19.7,10,ffc
220,Caleb Douglas,WR,MIA,171.9,147,194,18.5,6,ffc
221,Tyler Bass,PK,BUF,174.0,142,198,16.8,7,ffc
222,Cleveland Defense,DEF,CLE,174.5,145,206,17.3,11,ffc
223,Tampa Bay Defense,DEF,TB,175.8,169,180,4.4,10,ffc
224,New Orleans Defense,DEF,NO,180.2,143,199,20.5,8,ffc
225,Andy Borregales,PK,NE,182.1,139,206,27.7,11,ffc
226,Tre' Harris,WR,LAC,182.8,159,197,15.9,7,ffc
227,Isaac TeSlaa,WR,DET,185.2,177,196,7.3,6,ffc
228,Tennessee Defense,DEF,TEN,185.6,142,210,19.5,9,ffc
1,Jahmyr Gibbs,RB,DET,1.0,1,1,0.00,6,fantasypros
2,Bijan Robinson,RB,ATL,2.0,2,2,0.00,11,fantasypros
3,Ja'Marr Chase,WR,CIN,3.0,3,3,0.00,6,fantasypros
4,Puka Nacua,WR,LAR,4.67,4,6,0.94,11,fantasypros
5,Christian McCaffrey,RB,SF,4.67,4,5,0.47,8,fantasypros
6,Jonathan Taylor,RB,IND,6.0,5,7,0.82,13,fantasypros
7,Jaxon Smith-Njigba,WR,SEA,7.0,6,8,0.82,11,fantasypros
8,Amon-Ra St. Brown,WR,DET,7.67,7,8,0.47,6,fantasypros
9,James Cook III,RB,BUF,9.0,9,9,0.00,7,fantasypros
10,CeeDee Lamb,WR,DAL,11.33,10,13,1.25,14,fantasypros
