rank,name,position,team,adp,high,low,stdev,bye,source
49,Bucky Irving,RB,TB,47.5,31,64,6.2,10,ffc
50,DJ Moore,WR,BUF,51.0,34,72,6.4,7,ffc
51,Quinshon Judkins,RB,CLE,51.7,36,63,5.8,11,ffc
52,Drake Maye,QB,NE,52.2,33,67,7.1,11,ffc
53,Mike Evans,WR,SF,52.8,36,79,6.2,8,ffc
54,Bhayshul Tuten,RB,JAX,53.7,39,65,5.5,7,ffc
55,Alec Pierce,WR,IND,54.5,40,67,5.4,13,ffc
56,David Montgomery,RB,HOU,55.1,41,70,5.4,8,ffc
57,Joe Burrow,QB,CIN,55.4,30,71,9.6,6,ffc
58,Lamar Jackson,QB,BAL,56.2,31,71,9.4,13,ffc
59,Christian Watson,WR,GB,56.4,41,72,5.7,11,ffc
60,TreVeyon Henderson,RB,NE,58.7,44,73,5.7,11,ffc
61,Colston Loveland,TE,CHI,59.6,38,78,8.2,10,ffc
62,Luther Burden III,WR,CHI,60.0,41,81,7.1,10,ffc
63,Courtland Sutton,WR,DEN,61.1,48,78,6.1,10,ffc
64,Jaylen Warren,RB,PIT,62.3,46,70,6.2,9,ffc
65,DK Metcalf,WR,PIT,63.8,45,83,6.8,9,ffc
66,Marvin Harrison Jr.,WR,ARI,64.1,45,82,7.1,14,ffc
67,Parker Washington,WR,JAX,64.5,45,81,7.1,7,ffc
68,Tony Pollard,RB,TEN,64.7,53,82,6.1,9,ffc
69,Dak Prescott,QB,DAL,66.4,44,91,8.3,14,ffc
70,Tyler Warren,TE,IND,69.5,45,86,9.2,13,ffc
71,Rhamondre Stevenson,RB,NE,69.7,51,91,7.0,11,ffc
72,Brian Thomas Jr.,WR,JAX,69.9,49,92,7.8,7,ffc
73,Jayden Daniels,QB,WAS,71.3,46,109,9.6,7,ffc
74,Chuba Hubbard,RB,CAR,71.7,58,90,7.2,5,ffc
75,Carnell Tate,WR,TEN,72.9,54,89,7.3,9,ffc
76,Michael Wilson,WR,ARI,75.1,54,90,7.8,14,ffc
77,Rico Dowdle,RB,PIT,75.7,57,97,8.0,9,ffc
78,Matthew Stafford,QB,LAR,78.2,45,116,12.4,11,ffc
79,Chris Godwin Jr.,WR,TB,78.3,58,95,7.6,10,ffc
80,Jalen Hurts,QB,PHI,78.5,50,111,11.4,10,ffc
81,Jadarian Price,RB,SEA,78.6,50,117,10.7,11,ffc
82,Harold Fannin Jr.,TE,CLE,80.8,63,101,7.2,11,ffc
83,Michael Pittman Jr.,WR,PIT,81.2,61,97,7.5,9,ffc
84,Seattle Defense,DEF,SEA,82.2,59,98,8.7,11,ffc
85,Kyle Pitts Sr.,TE,ATL,83.6,68,113,8.0,11,ffc
86,Josh Downs,WR,IND,84.2,61,102,8.8,13,ffc
87,Quentin Johnston,WR,LAC,84.6,63,104,8.3,7,ffc
88,Caleb Williams,QB,CHI,86.0,54,120,13.2,10,ffc
89,Brock Purdy,QB,SF,87.2,63,117,12.2,8,ffc
90,Denver Defense,DEF,DEN,87.9,66,108,8.2,10,ffc
91,RJ Harvey,RB,DEN,88.4,65,116,10.9,10,ffc
92,J.K. Dobbins,RB,DEN,88.8,63,120,11.5,10,ffc
93,Sam LaPorta,TE,DET,90.0,50,148,15.4,6,ffc
94,Jakobi Meyers,WR,JAX,90.2,69,102,7.8,7,ffc
95,Jayden Reed,WR,GB,90.3,68,107,8.5,11,ffc
96,Jordan Addison,WR,MIN,90.4,66,118,9.4,6,ffc
97,Tucker Kraft,TE,GB,93.9,54,144,15.0,11,ffc
98,Wan'Dale Robinson,WR,TEN,94.6,76,111,7.2,9,ffc
99,Trevor Lawrence,QB,JAX,95.4,58,126,14.2,7,ffc
100,Stefon Diggs,WR,WAS,95.4,70,112,9.7,7,ffc
101,Jordyn Tyson,WR,NO,97.4,74,116,9.4,8,ffc
102,Aaron Jones Sr.,RB,MIN,98.0,70,122,12.3,6,ffc
103,Houston Defense,DEF,HOU,98.1,77,117,7.8,8,ffc
104,Kenny Gainwell,RB,TB,100.6,74,138,12.7,10,ffc
105,Patrick Mahomes,QB,KC,100.8,65,129,13.5,5,ffc
106,Xavier Worthy,WR,KC,101.6,81,117,7.9,5,ffc
107,Khalil Shakir,WR,BUF,105.1,85,117,7.6,7,ffc
108,Jared Goff,QB,DET,105.3,76,131,12.7,6,ffc
109,LA Rams Defense,DEF,LAR,106.8,77,128,11.3,11,ffc
110,Romeo Doubs,WR,NE,106.8,83,120,8.8,11,ffc
111,Matthew Golden,WR,GB,106.8,79,135,10.7,11,ffc
112,Justin Herbert,QB,LAC,107.7,70,139,14.3,7,ffc
113,Deebo Samuel Sr.,WR,SF,107.8,82,124,9.9,8,ffc
114,Jonathon Brooks,RB,CAR,108.9,65,143,17.3,5,ffc
115,Jacory Croskey-Merritt,RB,WAS,109.4,70,145,14.8,7,ffc
116,Makai Lemon,WR,PHI,109.9,84,125,9.7,10,ffc
117,Dallas Goedert,TE,PHI,111.7,72,147,18.6,10,ffc
118,Rachaad White,RB,WAS,112.1,76,138,13.6,7,ffc
119,George Kittle,TE,SF,114.1,64,164,19.3,8,ffc
120,Minnesota Defense,DEF,MIN,114.1,103,123,6.4,6,ffc
121,Kyle Monangai,RB,CHI,114.7,75,147,14.9,10,ffc
122,Jalen Coker,WR,CAR,114.7,87,143,10.3,5,ffc
123,Jordan Mason,RB,MIN,115.9,74,150,16.8,6,ffc
124,Bo Nix,QB,DEN,116.7,77,140,15.2,10,ffc
125,Jayden Higgins,WR,HOU,118.9,93,143,10.4,8,ffc
126,Rashid Shaheed,WR,SEA,120.2,95,140,9.5,11,ffc
127,Jaxson Dart,QB,NYG,120.7,84,141,13.8,8,ffc
128,KC Concepcion,WR,CLE,121.2,97,142,9.0,11,ffc
129,Blake Corum,RB,LAR,121.4,84,146,14.0,11,ffc
130,Travis Kelce,TE,KC,122.2,73,164,18.8,5,ffc
131,New England Defense,DEF,NE,122.8,104,150,11.9,11,ffc
132,Theo Wease Jr.,WR,MIA,127.9,116,152,12.5,6,ffc
133,Brandon Aubrey,PK,DAL,128.4,73,184,21.3,14,ffc
134,Rashod Bateman,WR,BAL,130.1,80,151,22.0,13,ffc
135,Detroit Defense,DEF,DET,131.2,105,144,10.1,6,ffc
136,Jerry Jeudy,WR,CLE,131.7,104,149,10.6,11,ffc
137,Mark Andrews,TE,BAL,131.7,79,171,20.0,13,ffc
138,Baker Mayfield,QB,TB,132.0,93,150,14.6,10,ffc
139,Philadelphia Defense,DEF,PHI,132.2,98,168,14.7,10,ffc
140,Tyler Shough,QB,NO,132.6,99,159,12.8,8,ffc
141,Jason Myers,PK,SEA,132.8,93,184,21.6,11,ffc
142,Jalen McMillan,WR,TB,133.9,114,149,9.1,10,ffc
143,Zach Charbonnet,RB,SEA,134.2,88,169,17.6,11,ffc
144,Tre Tucker,WR,LV,135.2,115,148,7.8,13,ffc
145,Kyler Murray,QB,MIN,136.5,90,172,17.7,6,ffc
146,Ka'imi Fairbairn,PK,HOU,137.3,91,175,22.3,8,ffc
147,Isaiah Likely,TE,NYG,137.7,89,177,18.7,8,ffc
148,Denzel Boston,WR,CLE,138.3,104,176,13.2,11,ffc
149,Jalen Nailor,WR,LV,138.7,96,166,16.4,13,ffc
150,Harrison Mevis,PK,LAR,139.2,110,188,22.6,11,ffc
151,Jauan Jennings,WR,MIN,140.6,125,153,8.5,6,ffc
152,Calvin Ridley,WR,TEN,140.6,123,150,7.5,9,ffc
153,Pittsburgh Defense,DEF,PIT,141.0,115,180,11.6,9,ffc
154,De'Zhaun Stribling,WR,SF,142.0,99,178,16.3,8,ffc
155,Chase McLaughlin,PK,TB,142.9,114,164,14.4,10,ffc
156,LA Chargers Defense,DEF,LAC,143.0,113,203,14.1,7,ffc
157,Cameron Dicker,PK,LAC,143.3,108,186,16.5,7,ffc
158,Hunter Henry,TE,NE,145.2,119,177,16.0,11,ffc
159,Sam Darnold,QB,SEA,145.6,91,169,20.8,11,ffc
160,Woody Marks,RB,HOU,145.9,126,168,11.9,8,ffc
161,Dalton Kincaid,TE,BUF,146.0,90,175,21.5,7,ffc
162,Jake Bates,PK,DET,147.0,108,189,25.5,6,ffc
163,Tyrone Tracy Jr.,RB,NYG,147.4,108,174,15.0,8,ffc
164,Jake Ferguson,TE,DAL,148.3,108,175,16.2,14,ffc
165,Tyjae Spears,RB,TEN,148.6,101,173,18.2,9,ffc
166,Malik Washington,WR,MIA,149.5,110,176,15.0,6,ffc
167,Alvin Kamara,RB,NO,149.7,100,180,18.8,8,ffc
168,Jordan Love,QB,GB,150.3,131,172,10.0,11,ffc
169,Ray Davis,RB,BUF,150.7,113,175,20.7,7,ffc
170,Tyler Loop,PK,BAL,151.5,112,194,16.3,13,ffc
171,Isiah Pacheco,RB,DET,152.0,91,178,23.1,6,ffc
172,Cooper Kupp,WR,SEA,152.3,117,175,13.5,11,ffc
173,Chris Rodriguez Jr.,RB,JAX,153.7,108,196,17.4,7,ffc
174,Keaton Mitchell,RB,LAC,153.8,108,182,20.4,7,ffc
175,Jacksonville Defense,DEF,JAX,154.5,116,195,16.4,7,ffc
176,Dalton Schultz,TE,HOU,155.0,61,197,50.5,8,ffc
177,Jonah Coleman,RB,DEN,155.4,116,181,17.3,10,ffc
178,Dallas Defense,DEF,DAL,155.6,100,177,31.7,14,ffc
179,Cam Little,PK,JAX,155.8,111,195,18.8,7,ffc
180,Bryce Young,QB,CAR,156.0,154,158,2.0,5,ffc
181,Buffalo Defense,DEF,BUF,158.3,123,198,13.4,7,ffc
182,Travis Hunter,WR,JAX,158.6,105,180,20.5,7,ffc
183,Brenton Strange,TE,JAX,159.2,126,178,19.3,7,ffc
184,Tyler Allgeier,RB,ARI,159.2,116,209,18.7,14,ffc
185,Will Reichard,PK,MIN,159.2,136,196,17.7,6,ffc
186,Malik Willis,QB,MIA,159.4,108,190,19.8,6,ffc
187,Braelon Allen,RB,NYJ,159.7,100,177,26.8,13,ffc
188,Baltimore Defense,DEF,BAL,161.7,127,210,15.0,13,ffc
189,Tank Dell,WR,HOU,162.0,127,179,13.2,8,ffc
190,Ryan Flournoy,WR,DAL,162.8,140,176,11.2,14,ffc
191,Tank Bigsby,RB,PHI,163.2,119,205,22.4,10,ffc
192,Wil Lutz,PK,DEN,163.5,117,197,18.2,10,ffc
193,Kayshon Boutte,WR,NE,164.4,123,180,15.7,11,ffc
194,MarShawn Lloyd,RB,GB,165.1,133,178,14.2,11,ffc
195,Dontayvion Wicks,WR,PHI,165.2,125,209,29.1,10,ffc
196,Daniel Jones,QB,IND,165.3,145,179,8.9,13,ffc
197,Adonai Mitchell,WR,NYJ,165.5,135,179,11.5,13,ffc
198,Eddy Piñeiro,PK,SF,165.8,114,206,25.5,8,ffc
199,Juwan Johnson,TE,NO,166.0,147,178,11.5,8,ffc
200,Ja'Kobi Lane,WR,BAL,167.1,98,202,26.4,13,ffc
201,C.J. Stroud,QB,HOU,168.6,156,180,8.2,8,ffc
202,Omar Cooper Jr.,WR,NYJ,169.9,159,178,6.3,13,ffc
203,Brian Robinson,RB,ATL,171.2,122,201,22.6,11,ffc
204,Cleveland Defense,DEF,CLE,171.7,134,206,14.5,11,ffc
205,Cairo Santos,PK,CHI,171.9,140,199,16.7,10,ffc
206,Harrison Butker,PK,KC,172.5,139,209,21.3,5,ffc
207,T.J. Hockenson,TE,MIN,172.6,117,205,24.9,6,ffc
208,Jacoby Brissett,QB,ARI,172.7,159,190,11.1,14,ffc
209,Greg Dulcich,TE,MIA,172.8,122,206,33.6,6,ffc
210,Mike Washington Jr.,RB,LV,173.1,136,202,21.9,13,ffc
211,Tennessee Defense,DEF,TEN,173.5,155,192,12.1,9,ffc
212,Dylan Sampson,RB,CLE,175.8,140,198,18.8,11,ffc
213,Isaac TeSlaa,WR,DET,176.4,149,199,17.9,6,ffc
214,Andy Borregales,PK,NE,176.6,146,202,16.9,11,ffc
215,Evan McPherson,PK,CIN,179.0,124,210,21.1,6,ffc
216,Pat Bryant,WR,DEN,180.3,167,204,13.9,10,ffc
217,New Orleans Defense,DEF,NO,182.7,145,210,23.3,8,ffc
218,Atlanta Defense,DEF,ATL,185.1,165,207,17.1,11,ffc
219,Chicago Defense,DEF,CHI,185.1,154,209,16.5,10,ffc
220,NY Giants Defense,DEF,NYG,190.8,162,209,17.4,8,ffc
221,Fernando Mendoza,QB,LV,199.0,199,199,0.0,13,ffc
1,Jahmyr Gibbs,RB,DET,1.0,1,1,0.00,6,fantasypros
2,Bijan Robinson,RB,ATL,2.0,2,2,0.00,11,fantasypros
3,Ja'Marr Chase,WR,CIN,3.0,3,3,0.00,6,fantasypros
4,Puka Nacua,WR,LAR,4.0,4,4,0.00,11,fantasypros
5,Christian McCaffrey,RB,SF,5.0,5,5,0.00,8,fantasypros
6,Jaxon Smith-Njigba,WR,SEA,6.33,6,7,0.47,11,fantasypros
7,Jonathan Taylor,RB,IND,6.67,6,7,0.47,13,fantasypros
8,Amon-Ra St. Brown,WR,DET,8.0,8,8,0.00,6,fantasypros
9,James Cook III,RB,BUF,9.33,9,10,0.47,7,fantasypros
10,Justin Jefferson,WR,MIN,11.0,11,11,0.00,6,fantasypros
